noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-05,26,p3,"K_ads,1",16.585364526552567,30.836,-0.4621428030045217,0.05904441515321337,
1e-05,26,p4,"K_ads,2",300.9190069414308,558.532,-0.46123228939177924,0.05904441515321337,
1e-05,26,p5,A2,0.3980058537822872,0.7439,-0.46497398335490364,0.05904441515321337,
1e-05,26,p6,E2,35392.470510530045,40000.0,-0.11518823723674887,0.05904441515321337,
1e-05,26,p7,"K_ads,3",15153.968559594547,17197.0,-0.11880161891059215,0.05904441515321337,
1e-05,26,p8,"K_ads,4",123217.09372814732,124119.0,-0.007266464214606014,0.05904441515321337,
1e-05,26,p9,Inhibition / adsorption,100585.59586576856,98084.0,0.02550462731708082,0.05904441515321337,
1e-05,30,p1,A1,3330.7084018046753,15672.02,-0.78747421188815,0.04719301354824951,
1e-05,30,p2,E1,2001.4491047443619,3453.38,-0.42043762784739536,0.04719301354824951,
1e-05,30,p3,"K_ads,1",18.47627363190464,30.836,-0.4008213246885251,0.04719301354824951,
1e-05,30,p4,"K_ads,2",333.1294466113095,558.532,-0.4035624698113815,0.04719301354824951,
1e-05,30,p5,A2,0.4415633693890492,0.7439,-0.40642106548050916,0.04719301354824951,
1e-05,30,p6,E2,42755.1271050051,40000.0,0.0688781776251275,0.04719301354824951,
1e-05,30,p7,"K_ads,3",18170.393105099138,17197.0,0.05660249491766807,0.04719301354824951,
1e-05,30,p8,"K_ads,4",125487.31318119932,124119.0,0.011024204039666148,0.04719301354824951,
1e-05,30,p9,Inhibition / adsorption,98052.17212760734,98084.0,-0.00032449606860102836,0.04719301354824951,
1e-05,34,p1,A1,0.18556146131087445,15672.02,-0.9999881596972624,0.5800516274423614,
1e-05,34,p2,E1,0.32817918636030896,3453.38,-0.999904968701284,0.5800516274423614,
1e-05,34,p3,"K_ads,1",3.7295671137427164,30.836,-0.8790515269897938,0.5800516274423614,
1e-05,34,p4,"K_ads,2",0.40561758223786015,558.532,-0.9992737791527829,0.5800516274423614,
1e-05,34,p5,A2,0.5609965087513178,0.7439,-0.2458710730591238,0.5800516274423614,
1e-05,34,p6,E2,13171.613449944754,40000.0,-0.6707096637513812,0.5800516274423614,
1e-05,34,p7,"K_ads,3",13387.442003046523,17197.0,-0.22152456806149198,0.5800516274423614,
1e-05,34,p8,"K_ads,4",13222.337512955564,124119.0,-0.8934704798382556,0.5800516274423614,
1e-05,34,p9,Inhibition / adsorption,13194.374055781358,98084.0,-0.8654788338997048,0.5800516274423614,
1e-05,38,p1,A1,2638.3616260847175,15672.02,-0.8316514638135533,0.05322502266487939,
1e-05,38,p2,E1,1848.9894604889005,3453.38,-0.4645855768873103,0.05322502266487939,
1e-05,38,p3,"K_ads,1",17.032895574530325,30.836,-0.44762953773088837,0.05322502266487939,
1e-05,38,p4,"K_ads,2",309.44847804152323,558.532,-0.4459610585579283,0.05322502266487939,
1e-05,38,p5,A2,0.4104889886993949,0.7439,-0.4481933207428487,0.05322502266487939,
1e-05,38,p6,E2,41944.70134099287,40000.0,0.04861753352482174,0.05322502266487939,
1e-05,38,p7,"K_ads,3",17619.031005836354,17197.0,0.02454096678701831,0.05322502266487939,
1e-05,38,p8,"K_ads,4",125040.49669144984,124119.0,0.0074242999979844855,0.05322502266487939,
1e-05,38,p9,Inhibition / adsorption,97999.45667866405,98084.0,-0.0008619481397164693,0.05322502266487939,
1e-05,42,p1,A1,1005.9543067114205,15672.02,-0.9358120837829826,0.08114874453466447,
1e-05,42,p2,E1,1354.161662791806,3453.38,-0.6078735433714778,0.08114874453466447,
1e-05,42,p3,"K_ads,1",12.243749596215748,30.836,-0.6029397588462917,0.08114874453466447,
1e-05,42,p4,"K_ads,2",225.44784081173253,558.532,-0.5963564472371636,0.08114874453466447,
1e-05,42,p5,A2,0.29888648050712724,0.7439,-0.5982168564227353,0.08114874453466447,
1e-05,42,p6,E2,39983.62786098912,40000.0,-0.0004093034752719177,0.08114874453466447,
1e-05,42,p7,"K_ads,3",17048.684057669267,17197.0,-0.008624524180422945,0.08114874453466447,
1e-05,42,p8,"K_ads,4",123964.46508089722,124119.0,-0.001245054496916492,0.08114874453466447,
1e-05,42,p9,Inhibition / adsorption,98293.78004353614,98084.0,0.002138779449616067,0.08114874453466447,
1e-05,46,p1,A1,994.3027933267532,15672.02,-0.9365555433615608,0.09056053458883734,
1e-05,46,p2,E1,1292.4282207951824,3453.38,-0.6257497811433488,0.09056053458883734,
1e-05,46,p3,"K_ads,1",12.310056944591013,30.836,-0.6007894362241857,0.09056053458883734,
1e-05,46,p4,"K_ads,2",224.9952380892608,558.532,-0.5971667906417881,0.09056053458883734,
1e-05,46,p5,A2,0.3022769569334837,0.7439,-0.5936591518571264,0.09056053458883734,
1e-05,46,p6,E2,49730.428063132866,40000.0,0.24326070157832164,0.09056053458883734,
1e-05,46,p7,"K_ads,3",21528.16666547507,17197.0,0.25185594379688725,0.09056053458883734,
1e-05,46,p8,"K_ads,4",126123.78832736102,124119.0,0.016152146950595966,0.09056053458883734,
1e-05,46,p9,Inhibition / adsorption,93557.39821317371,98084.0,-0.04615025678832721,0.09056053458883734,
1e-05,50,p1,A1,0.2863869542448713,15672.02,-0.9999817262258315,0.5771449860192416,
1e-05,50,p2,E1,0.32900807477626753,3453.38,-0.9999047286789244,0.5771449860192416,
1e-05,50,p3,"K_ads,1",1.813652688556564,30.836,-0.941183918518726,0.5771449860192416,
1e-05,50,p4,"K_ads,2",0.4036232517470556,558.532,-0.9992773498174733,0.5771449860192416,
1e-05,50,p5,A2,0.3929640458548763,0.7439,-0.47175151787219205,0.5771449860192416,
1e-05,50,p6,E2,13065.241724509879,40000.0,-0.6733689568872531,0.5771449860192416,
1e-05,50,p7,"K_ads,3",13704.008582750703,17197.0,-0.20311632361745055,0.5771449860192416,
1e-05,50,p8,"K_ads,4",13233.680828125282,124119.0,-0.8933790891956488,0.5771449860192416,
1e-05,50,p9,Inhibition / adsorption,13206.781160727624,98084.0,-0.8653523392120261,0.5771449860192416,
1e-05,54,p1,A1,4943.646714550541,15672.02,-0.6845558699803509,0.04062530891906819,
1e-05,54,p2,E1,2368.981432436327,3453.38,-0.3140107858282822,0.04062530891906819,
1e-05,54,p3,"K_ads,1",20.925429089422746,30.836,-0.3213961250025053,0.04062530891906819,
1e-05,54,p4,"K_ads,2",380.54832683536983,558.532,-0.31866334098069615,0.04062530891906819,
1e-05,54,p5,A2,0.508830683481932,0.7439,-0.3159958549779111,0.04062530891906819,
1e-05,54,p6,E2,35315.17984215818,40000.0,-0.11712050394604558,0.04062530891906819,
1e-05,54,p7,"K_ads,3",15087.069920097616,17197.0,-0.12269175320709333,0.04062530891906819,
1e-05,54,p8,"K_ads,4",123014.71424975556,124119.0,-0.008896992001582662,0.04062530891906819,
1e-05,54,p9,Inhibition / adsorption,99546.26755574196,98084.0,0.0149083189484723,0.04062530891906819,
1e-05,58,p1,A1,6746.323644285097,15672.02,-0.5695306894525979,0.025250994119953848,
1e-05,58,p2,E1,2577.1969662852616,3453.38,-0.2537175270936701,0.025250994119953848,
1e-05,58,p3,"K_ads,1",23.303143895176724,30.836,-0.24428771905640403,0.025250994119953848,
1e-05,58,p4,"K_ads,2",422.4156999279085,558.532,-0.2437036733295344,0.025250994119953848,
1e-05,58,p5,A2,0.5639120791350989,0.7439,-0.24195176887337158,0.025250994119953848,
1e-05,58,p6,E2,41123.83790917031,40000.0,0.02809594772925775,0.025250994119953848,
1e-05,58,p7,"K_ads,3",17489.204444117735,17197.0,0.01699159412209891,0.025250994119953848,
1e-05,58,p8,"K_ads,4",124631.55482910179,124119.0,0.00412954365650538,0.025250994119953848,
1e-05,58,p9,Inhibition / adsorption,97652.1966358584,98084.0,-0.004402383305550313,0.025250994119953848,
1e-05,62,p1,A1,265.52181365355085,15672.02,-0.9830575883865927,0.12176592181529418,
1e-05,62,p2,E1,841.261918301821,3453.38,-0.7563946283635682,0.12176592181529418,
1e-05,62,p3,"K_ads,1",7.767062782047373,30.836,-0.7481170455945203,0.12176592181529418,
1e-05,62,p4,"K_ads,2",145.83044191034548,558.532,-0.7389040522112511,0.12176592181529418,
1e-05,62,p5,A2,0.1908981415232403,0.7439,-0.7433819847785452,0.12176592181529418,
1e-05,62,p6,E2,44287.31673339061,40000.0,0.10718291833476523,0.12176592181529418,
1e-05,62,p7,"K_ads,3",18501.744733530242,17197.0,0.07587048517359087,0.12176592181529418,
1e-05,62,p8,"K_ads,4",125041.89782938971,124119.0,0.007435588664021696,0.12176592181529418,
1e-05,62,p9,Inhibition / adsorption,96920.83825359718,98084.0,-0.011858832698532116,0.12176592181529418,
1e-05,66,p1,A1,582.8631659799908,15672.02,-0.9628086764833129,0.09799049681953385,
1e-05,66,p2,E1,1120.230417200517,3453.38,-0.6756133361516784,0.09799049681953385,
1e-05,66,p3,"K_ads,1",10.16772233208575,30.836,-0.6702645501334236,0.09799049681953385,
1e-05,66,p4,"K_ads,2",187.87161912082368,558.532,-0.663633204327015,0.09799049681953385,
1e-05,66,p5,A2,0.24776616792178233,0.7439,-0.6669361904533105,0.09799049681953385,
1e-05,66,p6,E2,42865.3439837009,40000.0,0.07163359959252248,0.09799049681953385,
1e-05,66,p7,"K_ads,3",18177.550354739196,17197.0,0.05701868667437322,0.09799049681953385,
1e-05,66,p8,"K_ads,4",125024.822385604,124119.0,0.0072980154980623315,0.09799049681953385,
1e-05,66,p9,Inhibition / adsorption,97309.22453651975,98084.0,-0.007899101417970872,0.09799049681953385,
1e-05,70,p1,A1,944.6986517799704,15672.02,-0.939720683627256,0.08486701533554929,
1e-05,70,p2,E1,1308.8717296490215,3453.38,-0.6209882116508981,0.08486701533554929,
1e-05,70,p3,"K_ads,1",12.048489613267197,30.836,-0.609271967399559,0.08486701533554929,
1e-05,70,p4,"K_ads,2",219.56750181293032,558.532,-0.6068846515277005,0.08486701533554929,
1e-05,70,p5,A2,0.29128718806526693,0.7439,-0.6084323322149927,0.08486701533554929,
1e-05,70,p6,E2,44042.75620559711,40000.0,0.10106890513992767,0.08486701533554929,
1e-05,70,p7,"K_ads,3",18956.230763544965,17197.0,0.10229870114234839,0.08486701533554929,
1e-05,70,p8,"K_ads,4",125200.76353273616,124119.0,0.008715535355071859,0.08486701533554929,
1e-05,70,p9,Inhibition / adsorption,96909.43317959599,98084.0,-0.011975111337262062,0.08486701533554929,
1e-05,74,p1,A1,657.8910440695578,15672.02,-0.9580212988453589,0.09402559898123104,
1e-05,74,p2,E1,1172.535565493339,3453.38,-0.6604672623651787,0.09402559898123104,
1e-05,74,p3,"K_ads,1",10.600459116738774,30.836,-0.6562310573116236,0.09402559898123104,
1e-05,74,p4,"K_ads,2",195.25109436870144,558.532,-0.6504209349353279,0.09402559898123104,
1e-05,74,p5,A2,0.25848858438134786,0.7439,-0.6525224030362309,0.09402559898123104,
1e-05,74,p6,E2,41787.17080271257,40000.0,0.04467927006781429,0.09402559898123104,
1e-05,74,p7,"K_ads,3",17893.725279040398,17197.0,0.04051435012155598,0.09402559898123104,
1e-05,74,p8,"K_ads,4",124479.1681784996,124119.0,0.002901797295334345,0.09402559898123104,
1e-05,74,p9,Inhibition / adsorption,97525.43188946611,98084.0,-0.005694793345845276,0.09402559898123104,
1e-05,78,p1,A1,967.8414640267642,15672.02,-0.9382439874357764,0.08246145685363584,
1e-05,78,p2,E1,1339.4394738934934,3453.38,-0.6121366678750982,0.08246145685363584,
1e-05,78,p3,"K_ads,1",12.085377185466662,30.836,-0.6080757171660831,0.08246145685363584,
1e-05,78,p4,"K_ads,2",221.85948832885276,558.532,-0.6027810611946088,0.08246145685363584,
1e-05,78,p5,A2,0.294197717069,0.7439,-0.6045198049885737,0.08246145685363584,
1e-05,78,p6,E2,41235.46496379642,40000.0,0.03088662409491044,0.08246145685363584,
1e-05,78,p7,"K_ads,3",17685.495116058013,17197.0,0.028405833346398388,0.08246145685363584,
1e-05,78,p8,"K_ads,4",124292.57867483476,124119.0,0.0013984859274950654,0.08246145685363584,
1e-05,78,p9,Inhibition / adsorption,97624.2767207932,98084.0,-0.004687036409677371,0.08246145685363584,
1e-05,82,p1,A1,814.8740948691352,15672.02,-0.9480045268657687,0.08740306867704976,
1e-05,82,p2,E1,1267.7136975280214,3453.38,-0.632906399664091,0.08740306867704976,
1e-05,82,p3,"K_ads,1",11.402847551558779,30.836,-0.6302098990933072,0.08740306867704976,
1e-05,82,p4,"K_ads,2",209.27117000313757,558.532,-0.6253192834016,0.08740306867704976,
1e-05,82,p5,A2,0.2777273149989421,0.7439,-0.6266604180683666,0.08740306867704976,
1e-05,82,p6,E2,40607.024549854454,40000.0,0.015175613746361342,0.08740306867704976,
1e-05,82,p7,"K_ads,3",17441.01500378486,17197.0,0.014189393718954562,0.08740306867704976,
1e-05,82,p8,"K_ads,4",124138.02034865011,124119.0,0.00015324284477084317,0.08740306867704976,
1e-05,82,p9,Inhibition / adsorption,97922.31358885649,98084.0,-0.0016484483824427368,0.08740306867704976,
1e-05,86,p1,A1,1721.6985182286896,15672.02,-0.8901418886506851,0.06531079033464234,
1e-05,86,p2,E1,1648.2573693263146,3453.38,-0.5227118448226623,0.06531079033464234,
1e-05,86,p3,"K_ads,1",14.669222389568157,30.836,-0.5242825791422961,0.06531079033464234,
1e-05,86,p4,"K_ads,2",267.8538264197597,558.532,-0.5204324435846833,0.06531079033464234,
1e-05,86,p5,A2,0.3567466034844655,0.7439,-0.520437419700947,0.06531079033464234,
1e-05,86,p6,E2,39108.75102943642,40000.0,-0.02228122426408954,0.06531079033464234,
1e-05,86,p7,"K_ads,3",16770.58603034138,17197.0,-0.02479583471876611,0.06531079033464234,
1e-05,86,p8,"K_ads,4",123883.12847935686,124119.0,-0.0019003659443206685,0.06531079033464234,
