noise,n_experiments,parameter,name,estimate,true_value,relative_error,rms_normalized_error,seconds
1e-07,48,p9,Inhibition / adsorption,97015.86255035741,98084.0,-0.010890027421828078,0.015298723040138336,4045.162533521652
1e-05,49,p1,A1,1467.3430160936955,15672.02,-0.9063718004383803,0.07008865346105345,4117.37974357605
1e-05,49,p2,E1,1557.5452507615669,3453.38,-0.5489794778560231,0.07008865346105345,4117.37974357605
1e-05,49,p3,"K_ads,1",13.877656671467513,30.836,-0.5499527606866158,0.07008865346105345,4117.37974357605
1e-05,49,p4,"K_ads,2",254.33125825072307,558.532,-0.5446433539157595,0.07008865346105345,4117.37974357605
1e-05,49,p5,A2,0.337772253820117,0.7439,-0.5459440061565842,0.07008865346105345,4117.37974357605
1e-05,49,p6,E2,41031.38689238566,40000.0,0.02578467230964143,0.07008865346105345,4117.37974357605
1e-05,49,p7,"K_ads,3",17675.866972743755,17197.0,0.027845959919971824,0.07008865346105345,4117.37974357605
1e-05,49,p8,"K_ads,4",124267.78759648369,124119.0,0.0011987495587596241,0.07008865346105345,4117.37974357605
1e-05,49,p9,Inhibition / adsorption,97984.1916834676,98084.0,-0.001017579998087415,0.07008865346105345,4117.37974357605
1e-06,49,p1,A1,2616.1208157299084,15672.02,-0.8330706050828223,0.054241458794260365,4048.004003047943
1e-06,49,p2,E1,1868.004014359777,3453.38,-0.4590795063503649,0.054241458794260365,4048.004003047943
1e-06,49,p3,"K_ads,1",16.877050100039256,30.836,-0.4526835484485907,0.054241458794260365,4048.004003047943
1e-06,49,p4,"K_ads,2",309.2823413672232,558.532,-0.446258510940782,0.054241458794260365,4048.004003047943
1e-06,49,p5,A2,0.40973592935420383,0.7439,-0.4492056333456058,0.054241458794260365,4048.004003047943
1e-06,49,p6,E2,42884.63575095631,40000.0,0.07211589377390774,0.054241458794260365,4048.004003047943
1e-06,49,p7,"K_ads,3",18338.665673356463,17197.0,0.06638749045510631,0.054241458794260365,4048.004003047943
1e-06,49,p8,"K_ads,4",124748.16223852693,124119.0,0.005069024392131175,0.054241458794260365,4048.004003047943
1e-06,49,p9,Inhibition / adsorption,97063.99399009734,98084.0,-0.01039931089578993,0.054241458794260365,4048.004003047943
1e-07,49,p1,A1,808.3454533516909,15672.02,-0.9484211063186692,0.09540283025237538,3573.1491742134094
1e-07,49,p2,E1,1243.04433259557,3453.38,-0.6400499416236932,0.09540283025237538,3573.1491742134094
1e-07,49,p3,"K_ads,1",11.368340135282613,30.836,-0.6313289617563038,0.09540283025237538,3573.1491742134094
1e-07,49,p4,"K_ads,2",209.64996118936125,558.532,-0.6246410927406822,0.09540283025237538,3573.1491742134094
1e-07,49,p5,A2,0.27587256532030763,0.7439,-0.629153696302853,0.09540283025237538,3573.1491742134094
1e-07,49,p6,E2,49347.38579811285,40000.0,0.23368464495282132,0.09540283025237538,3573.1491742134094
1e-07,49,p7,"K_ads,3",21362.226948046005,17197.0,0.24220660278222977,0.09540283025237538,3573.1491742134094
1e-07,49,p8,"K_ads,4",126332.95607758974,124119.0,0.017837366378956814,0.09540283025237538,3573.1491742134094
1e-07,49,p9,Inhibition / adsorption,95252.35157763162,98084.0,-0.028869626262880595,0.09540283025237538,3573.1491742134094
1e-05,50,p1,A1,0.10565619887360564,15672.02,-0.9999932582909623,0.5830379141597387,3838.460806131363
1e-05,50,p2,E1,0.3299270336150462,3453.38,-0.9999044625747484,0.5830379141597387,3838.460806131363
1e-05,50,p3,"K_ads,1",7.665232749218909,30.836,-0.7514193556486279,0.5830379141597387,3838.460806131363
1e-05,50,p4,"K_ads,2",0.46611235045026805,558.532,-0.9991654688532612,0.5830379141597387,3838.460806131363
1e-05,50,p5,A2,0.8167592233842618,0.7439,0.09794222796647635,0.5830379141597387,3838.460806131363
1e-05,50,p6,E2,13092.05276501449,40000.0,-0.6726986808746377,0.5830379141597387,3838.460806131363
1e-05,50,p7,"K_ads,3",13837.045632829095,17197.0,-0.19538026209053352,0.5830379141597387,3838.460806131363
1e-05,50,p8,"K_ads,4",13245.11703664628,124119.0,-0.8932869501313556,0.5830379141597387,3838.460806131363
1e-05,50,p9,Inhibition / adsorption,13470.25525009242,98084.0,-0.8626661305606173,0.5830379141597387,3838.460806131363
1e-06,50,p1,A1,0.10566247159110646,15672.02,-0.9999932578907128,0.5830338721188463,3836.682215690613
1e-06,50,p2,E1,0.3299278231125338,3453.38,-0.9999044623461326,0.5830338721188463,3836.682215690613
1e-06,50,p3,"K_ads,1",7.6603508698838745,30.836,-0.7515776731779779,0.5830338721188463,3836.682215690613
1e-06,50,p4,"K_ads,2",0.4661716955178766,558.532,-0.9991653626013945,0.5830338721188463,3836.682215690613
1e-06,50,p5,A2,0.8168062718597183,0.7439,0.09800547366543665,0.5830338721188463,3836.682215690613
1e-06,50,p6,E2,13091.997041419801,40000.0,-0.6727000739645049,0.5830338721188463,3836.682215690613
1e-06,50,p7,"K_ads,3",13837.943513589156,17197.0,-0.19532805061410966,0.5830338721188463,3836.682215690613
1e-06,50,p8,"K_ads,4",13245.134152798957,124119.0,-0.8932868122302069,0.5830338721188463,3836.682215690613
1e-06,50,p9,Inhibition / adsorption,13471.03235587238,98084.0,-0.862658207700824,0.5830338721188463,3836.682215690613
1e-07,50,p1,A1,0.1056613765956726,15672.02,-0.9999932579605822,0.5830344489781668,3827.341709136963
1e-07,50,p2,E1,0.3299277359613521,3453.38,-0.9999044623713691,0.5830344489781668,3827.341709136963
1e-07,50,p3,"K_ads,1",7.660947954347215,30.836,-0.7515583099511216,0.5830344489781668,3827.341709136963
1e-07,50,p4,"K_ads,2",0.46616503219730154,558.532,-0.9991653745314552,0.5830344489781668,3827.341709136963
1e-07,50,p5,A2,0.8168530034411028,0.7439,0.09806829337424759,0.5830344489781668,3827.341709136963
1e-07,50,p6,E2,13092.002118313756,40000.0,-0.6726999470421561,0.5830344489781668,3827.341709136963
1e-07,50,p7,"K_ads,3",13837.82770720711,17197.0,-0.19533478471785135,0.5830344489781668,3827.341709136963
1e-07,50,p8,"K_ads,4",13245.132145690653,124119.0,-0.8932868284010453,0.5830344489781668,3827.341709136963
1e-07,50,p9,Inhibition / adsorption,13470.92603549985,98084.0,-0.862659291673465,0.5830344489781668,3827.341709136963
1e-05,51,p1,A1,1013.991807992741,15672.02,-0.9352992270305461,0.08201799255963961,4283.659872055054
1e-05,51,p2,E1,1340.8397556563993,3453.38,-0.6117311863575976,0.08201799255963961,4283.659872055054
1e-05,51,p3,"K_ads,1",12.306151945217554,30.836,-0.6009160739000663,0.08201799255963961,4283.659872055054
1e-05,51,p4,"K_ads,2",225.20409085749816,558.532,-0.5967928590349377,0.08201799255963961,4283.659872055054
1e-05,51,p5,A2,0.2983768116041051,0.7439,-0.5989019873583746,0.08201799255963961,4283.659872055054
1e-05,51,p6,E2,43040.87965741594,40000.0,0.07602199143539856,0.08201799255963961,4283.659872055054
1e-05,51,p7,"K_ads,3",18429.390567148945,17197.0,0.07166311374942982,0.08201799255963961,4283.659872055054
1e-05,51,p8,"K_ads,4",124813.56770075379,124119.0,0.005595982087785019,0.08201799255963961,4283.659872055054
1e-05,51,p9,Inhibition / adsorption,97300.01811569382,98084.0,-0.007992964033952329,0.08201799255963961,4283.659872055054
1e-06,51,p1,A1,2352.8300186809065,15672.02,-0.8498706600246231,0.05624185671664823,4234.089933633804
1e-06,51,p2,E1,1810.0407582378452,3453.38,-0.4758640062090343,0.05624185671664823,4234.089933633804
1e-06,51,p3,"K_ads,1",16.28475222383932,30.836,-0.47189154806591904,0.05624185671664823,4234.089933633804
1e-06,51,p4,"K_ads,2",298.1239337094769,558.532,-0.46623661006087946,0.05624185671664823,4234.089933633804
1e-06,51,p5,A2,0.3952837639241969,0.7439,-0.46863319811238485,0.05624185671664823,4234.089933633804
1e-06,51,p6,E2,41185.88561680786,40000.0,0.02964714042019641,0.05624185671664823,4234.089933633804
1e-06,51,p7,"K_ads,3",17582.003256708063,17197.0,0.022387815125199943,0.05624185671664823,4234.089933633804
1e-06,51,p8,"K_ads,4",124309.21224658884,124119.0,0.0015324990258448645,0.05624185671664823,4234.089933633804
1e-06,51,p9,Inhibition / adsorption,97719.29484313136,98084.0,-0.003718294083322905,0.05624185671664823,4234.089933633804
1e-07,51,p1,A1,2109.145898625237,15672.02,-0.8654196524363014,0.05938894661252414,4209.064975261688
1e-07,51,p2,E1,1744.788278053414,3453.38,-0.4947592567127238,0.05938894661252414,4209.064975261688
1e-07,51,p3,"K_ads,1",15.683827016386434,30.836,-0.491379328823893,0.05938894661252414,4209.064975261688
1e-07,51,p4,"K_ads,2",287.7040401342681,558.532,-0.48489246787244406,0.05938894661252414,4209.064975261688
1e-07,51,p5,A2,0.38118807848139585,0.7439,-0.4875815587022505,0.05938894661252414,4209.064975261688
1e-07,51,p6,E2,40976.727141903175,40000.0,0.024418178547579373,0.05938894661252414,4209.064975261688
1e-07,51,p7,"K_ads,3",17450.153068827487,17197.0,0.01472076925204902,0.05938894661252414,4209.064975261688
1e-07,51,p8,"K_ads,4",124265.14308496632,124119.0,0.0011774433001096984,0.05938894661252414,4209.064975261688
1e-07,51,p9,Inhibition / adsorption,97747.55202336995,98084.0,-0.0034302024451495668,0.05938894661252414,4209.064975261688
1e-05,52,p1,A1,1654.3952807146127,15672.02,-0.8944363725470863,0.08619524149034613,3641.239675760269
1e-05,52,p2,E1,1507.3736295559484,3453.38,-0.5635077432671909,0.08619524149034613,3641.239675760269
1e-05,52,p3,"K_ads,1",14.533295715608189,30.836,-0.5286906305743874,0.08619524149034613,3641.239675760269
1e-05,52,p4,"K_ads,2",267.91531941084867,558.532,-0.5203223460592256,0.08619524149034613,3641.239675760269
1e-05,52,p5,A2,0.34964146637495036,0.7439,-0.5299886189340632,0.08619524149034613,3641.239675760269
1e-05,52,p6,E2,55226.37699961104,40000.0,0.38065942499027605,0.08619524149034613,3641.239675760269
1e-05,52,p7,"K_ads,3",23065.54144496371,17197.0,0.3412537910660993,0.08619524149034613,3641.239675760269
1e-05,52,p8,"K_ads,4",128218.42204715204,124119.0,0.03302815884072574,0.08619524149034613,3641.239675760269
1e-05,52,p9,Inhibition / adsorption,93375.75251493526,98084.0,-0.0480021969440963,0.08619524149034613,3641.239675760269
1e-06,52,p1,A1,2.34600583006318,15672.02,-0.9998503060977422,0.5296520062580558,3463.090978860855
1e-06,52,p2,E1,0.4737311754655107,3453.38,-0.9998628210114539,0.5296520062580558,3463.090978860855
1e-06,52,p3,"K_ads,1",5.051569018677196,30.836,-0.8361794973836686,0.5296520062580558,3463.090978860855
1e-06,52,p4,"K_ads,2",0.16304180455820577,558.532,-0.9997080886957985,0.5296520062580558,3463.090978860855
1e-06,52,p5,A2,0.6092083448990372,0.7439,-0.18106150705869448,0.5296520062580558,3463.090978860855
1e-06,52,p6,E2,14279.88786041821,40000.0,-0.6430028034895447,0.5296520062580558,3463.090978860855
1e-06,52,p7,"K_ads,3",21848.93274356454,17197.0,0.27050838771672614,0.5296520062580558,3463.090978860855
1e-06,52,p8,"K_ads,4",14330.92201076749,124119.0,-0.8845388537551262,0.5296520062580558,3463.090978860855
1e-06,52,p9,Inhibition / adsorption,18923.567785430296,98084.0,-0.8070677400449585,0.5296520062580558,3463.090978860855
1e-07,52,p1,A1,1012.8739412500456,15672.02,-0.9353705558536778,0.0829478349964898,4248.731446266174
1e-07,52,p2,E1,1349.1455413132762,3453.38,-0.609326068572449,0.0829478349964898,4248.731446266174
1e-07,52,p3,"K_ads,1",12.255176998683384,30.836,-0.6025691724385983,0.0829478349964898,4248.731446266174
1e-07,52,p4,"K_ads,2",225.52527027229695,558.532,-0.5962178169338607,0.0829478349964898,4248.731446266174
1e-07,52,p5,A2,0.29752446723797926,0.7439,-0.6000477655088329,0.0829478349964898,4248.731446266174
1e-07,52,p6,E2,44430.862041963555,40000.0,0.11077155104908888,0.0829478349964898,4248.731446266174
1e-07,52,p7,"K_ads,3",18919.16969861084,17197.0,0.10014361217717276,0.0829478349964898,4248.731446266174
1e-07,52,p8,"K_ads,4",125209.99566287133,124119.0,0.008789916635417028,0.0829478349964898,4248.731446266174
1e-07,52,p9,Inhibition / adsorption,96800.91077560344,98084.0,-0.01308153444391098,0.0829478349964898,4248.731446266174
1e-05,53,p1,A1,0.1726770217288438,15672.02,-0.999988981827376,0.5803394370301675,4083.774159193039
1e-05,53,p2,E1,0.32904669894614264,3453.38,-0.9999047174944703,0.5803394370301675,4083.774159193039
1e-05,53,p3,"K_ads,1",4.842893262869347,30.836,-0.8429467744561764,0.5803394370301675,4083.774159193039
1e-05,53,p4,"K_ads,2",0.3976134824812919,558.532,-0.9992881097547117,0.5803394370301675,4083.774159193039
1e-05,53,p5,A2,0.5642029249292042,0.7439,-0.2415607945567896,0.5803394370301675,4083.774159193039
1e-05,53,p6,E2,13182.340429556281,40000.0,-0.670441489261093,0.5803394370301675,4083.774159193039
1e-05,53,p7,"K_ads,3",13404.613119414858,17197.0,-0.2205260731863198,0.5803394370301675,4083.774159193039
1e-05,53,p8,"K_ads,4",13228.5936575731,124119.0,-0.8934200754310533,0.5803394370301675,4083.774159193039
1e-05,53,p9,Inhibition / adsorption,13210.166888104968,98084.0,-0.8653178205608971,0.5803394370301675,4083.774159193039
1e-06,53,p1,A1,0.17269009351079845,15672.02,-0.9999889809932918,0.5803387180356568,4054.8215951919556
1e-06,53,p2,E1,0.32904678473081994,3453.38,-0.9999047174696295,0.5803387180356568,4054.8215951919556
1e-06,53,p3,"K_ads,1",4.8425920421801285,30.836,-0.8429565429309855,0.5803387180356568,4054.8215951919556
1e-06,53,p4,"K_ads,2",0.3976179257542237,558.532,-0.9992881017994416,0.5803387180356568,4054.8215951919556
1e-06,53,p5,A2,0.5640671754936012,0.7439,-0.24174327800295578,0.5803387180356568,4054.8215951919556
1e-06,53,p6,E2,13182.366195007144,40000.0,-0.6704408451248214,0.5803387180356568,4054.8215951919556
1e-06,53,p7,"K_ads,3",13404.521238707206,17197.0,-0.22053141601981704,0.5803387180356568,4054.8215951919556
1e-06,53,p8,"K_ads,4",13228.593741124088,124119.0,-0.893420074757901,0.5803387180356568,4054.8215951919556
1e-06,53,p9,Inhibition / adsorption,13210.151057151244,98084.0,-0.8653179819628967,0.5803387180356568,4054.8215951919556
1e-07,53,p1,A1,0.1726809531817552,15672.02,-0.9999889815765178,0.5803391543980743,3622.173391342163
1e-07,53,p2,E1,0.32904673003386486,3453.38,-0.9999047174854682,0.5803391543980743,3622.173391342163
1e-07,53,p3,"K_ads,1",4.843170468705336,30.836,-0.8429377847741167,0.5803391543980743,3622.173391342163
1e-07,53,p4,"K_ads,2",0.39761458572766345,558.532,-0.9992881077794511,0.5803391543980743,3622.173391342163
1e-07,53,p5,A2,0.5641130874417457,0.7439,-0.2416815600998176,0.5803391543980743,3622.173391342163
1e-07,53,p6,E2,13182.367650587947,40000.0,-0.6704408087353013,0.5803391543980743,3622.173391342163
1e-07,53,p7,"K_ads,3",13404.520511241852,17197.0,-0.22053145832169263,0.5803391543980743,3622.173391342163
1e-07,53,p8,"K_ads,4",13228.592669764694,124119.0,-0.8934200833896124,0.5803391543980743,3622.173391342163
1e-07,53,p9,Inhibition / adsorption,13210.148674861119,98084.0,-0.8653180062511611,0.5803391543980743,3622.173391342163
1e-05,54,p1,A1,294.41442079319336,15672.02,-0.9812140093751033,0.12581033445023657,4473.339750051498
1e-05,54,p2,E1,856.0838784183549,3453.38,-0.7521026129709575,0.12581033445023657,4473.339750051498
1e-05,54,p3,"K_ads,1",8.049622911525637,30.836,-0.7389537257904515,0.12581033445023657,4473.339750051498
1e-05,54,p4,"K_ads,2",151.03156509491865,558.532,-0.7295919211523805,0.12581033445023657,4473.339750051498
1e-05,54,p5,A2,0.19684726627567295,0.7439,-0.7353847744647494,0.12581033445023657,4473.339750051498
1e-05,54,p6,E2,51907.96991896957,40000.0,0.2976992479742392,0.12581033445023657,4473.339750051498
1e-05,54,p7,"K_ads,3",21850.786602177363,17197.0,0.2706161889967647,0.12581033445023657,4473.339750051498
1e-05,54,p8,"K_ads,4",126964.69538016595,124119.0,0.02292715362004169,0.12581033445023657,4473.339750051498
1e-05,54,p9,Inhibition / adsorption,94527.68826452413,98084.0,-0.03625781713098846,0.12581033445023657,4473.339750051498
1e-06,54,p1,A1,2603.1671043911656,15672.02,-0.8338971552875017,0.05805118539482193,4490.583556652069
1e-06,54,p2,E1,1842.1027860903646,3453.38,-0.46657976067204754,0.05805118539482193,4490.583556652069
1e-06,54,p3,"K_ads,1",16.915050131462934,30.836,-0.4514512215766333,0.05805118539482193,4490.583556652069
1e-06,54,p4,"K_ads,2",308.25467528357274,558.532,-0.44809845222194483,0.05805118539482193,4490.583556652069
1e-06,54,p5,A2,0.40890837152120796,0.7439,-0.4503180917849066,0.05805118539482193,4490.583556652069
1e-06,54,p6,E2,45784.017948954126,40000.0,0.14460044872385316,0.05805118539482193,4490.583556652069
1e-06,54,p7,"K_ads,3",19574.06433098641,17197.0,0.13822552369520322,0.05805118539482193,4490.583556652069
1e-06,54,p8,"K_ads,4",125682.06696499378,124119.0,0.012593293250781727,0.05805118539482193,4490.583556652069
1e-06,54,p9,Inhibition / adsorption,96123.95492432214,98084.0,-0.019983331386136977,0.05805118539482193,4490.583556652069
1e-07,54,p1,A1,8277.700945817993,15672.02,-0.47181659123597386,0.027125583100343253,4474.35329580307
1e-07,54,p2,E1,2743.7695586858167,3453.38,-0.20548287223363296,0.027125583100343253,4474.35329580307
1e-07,54,p3,"K_ads,1",24.954872455332897,30.836,-0.19072277677607674,0.027125583100343253,4474.35329580307
1e-07,54,p4,"K_ads,2",451.8472677633435,558.532,-0.1910091673111953,0.027125583100343253,4474.35329580307
1e-07,54,p5,A2,0.6008339987949906,0.7439,-0.19231886168169035,0.027125583100343253,4474.35329580307
1e-07,54,p6,E2,44764.13748084617,40000.0,0.11910343702115424,0.027125583100343253,4474.35329580307
1e-07,54,p7,"K_ads,3",19165.602742382835,17197.0,0.11447361414100335,0.027125583100343253,4474.35329580307
1e-07,54,p8,"K_ads,4",125578.72191515849,124119.0,0.011760664484555039,0.027125583100343253,4474.35329580307
1e-07,54,p9,Inhibition / adsorption,96587.77783736473,98084.0,-0.01525449780428275,0.027125583100343253,4474.35329580307
1e-05,55,p1,A1,10022.103468081397,15672.02,-0.3605097831625153,0.01351458652365318,4599.67112994194
1e-05,55,p2,E1,2999.1796119458645,3453.38,-0.13152343155231558,0.01351458652365318,4599.67112994194
1e-05,55,p3,"K_ads,1",26.543661343391694,30.836,-0.13919894462992297,0.01351458652365318,4599.67112994194
1e-05,55,p4,"K_ads,2",479.2613254022926,558.532,-0.14192682710696514,0.01351458652365318,4599.67112994194
1e-05,55,p5,A2,0.6403237633269148,0.7439,-0.13923408613131502,0.01351458652365318,4599.67112994194
1e-05,55,p6,E2,39074.27974060495,40000.0,-0.02314300648487624,0.01351458652365318,4599.67112994194
1e-05,55,p7,"K_ads,3",17028.813976807916,17197.0,-0.009779962969825183,0.01351458652365318,4599.67112994194
1e-05,55,p8,"K_ads,4",124012.20744992592,124119.0,-0.0008604045317323061,0.01351458652365318,4599.67112994194
1e-05,55,p9,Inhibition / adsorption,98220.9984830574,98084.0,0.0013967464933872578,0.01351458652365318,4599.67112994194
1e-06,55,p1,A1,1636.3186434700506,15672.02,-0.8955898063255374,0.07894596847780021,4574.173845529556
1e-06,55,p2,E1,1550.1308216325288,3453.38,-0.5511264843044992,0.07894596847780021,4574.173845529556
1e-06,55,p3,"K_ads,1",14.512176761045712,30.836,-0.529375510408428,0.07894596847780021,4574.173845529556
1e-06,55,p4,"K_ads,2",264.49171403024405,558.532,-0.5264519955342862,0.07894596847780021,4574.173845529556
1e-06,55,p5,A2,0.35342154476587984,0.7439,-0.5249071854202448,0.07894596847780021,4574.173845529556
1e-06,55,p6,E2,50614.29848157654,40000.0,0.26535746203941346,0.07894596847780021,4574.173845529556
1e-06,55,p7,"K_ads,3",21841.52634448366,17197.0,0.27007770800044545,0.07894596847780021,4574.173845529556
1e-06,55,p8,"K_ads,4",126738.49835259236,124119.0,0.021104732978773272,0.07894596847780021,4574.173845529556
1e-06,55,p9,Inhibition / adsorption,93642.70802205827,98084.0,-0.04528049404532572,0.07894596847780021,4574.173845529556
1e-07,55,p1,A1,1574.013883547701,15672.02,-0.8995653474441903,0.06824887483329319,4510.00773358345
1e-07,55,p2,E1,1572.0043431162203,3453.38,-0.544792538580689,0.06824887483329319,4510.00773358345
1e-07,55,p3,"K_ads,1",14.2256997754121,30.836,-0.5386658523994,0.06824887483329319,4510.00773358345
1e-07,55,p4,"K_ads,2",261.1239771313553,558.532,-0.532481617648845,0.06824887483329319,4510.00773358345
1e-07,55,p5,A2,0.3457748890907977,0.7439,-0.5351863300298458,0.06824887483329319,4510.00773358345
1e-07,55,p6,E2,41578.791831652714,40000.0,0.03946979579131785,0.06824887483329319,4510.00773358345
1e-07,55,p7,"K_ads,3",17730.565687698556,17197.0,0.031026672541638416,0.06824887483329319,4510.00773358345
1e-07,55,p8,"K_ads,4",124319.98454752497,124119.0,0.0016192891299879543,0.06824887483329319,4510.00773358345
1e-07,55,p9,Inhibition / adsorption,97580.06841584897,98084.0,-0.005137755231750593,0.06824887483329319,4510.00773358345
1e-05,56,p1,A1,139.67647511008107,15672.02,-0.9910875257235454,0.14325542892727225,3986.813067674637
1e-05,56,p2,E1,666.7160644707711,3453.38,-0.8069381115108181,0.14325542892727225,3986.813067674637
1e-05,56,p3,"K_ads,1",6.2108288637880475,30.836,-0.798585132190036,0.14325542892727225,3986.813067674637
1e-05,56,p4,"K_ads,2",118.38207646799191,558.532,-0.7880478173712663,0.14325542892727225,3986.813067674637
1e-05,56,p5,A2,0.1542422545093368,0.7439,-0.7926572731424428,0.14325542892727225,3986.813067674637
1e-05,56,p6,E2,48274.584508871594,40000.0,0.20686461272178985,0.14325542892727225,3986.813067674637
1e-05,56,p7,"K_ads,3",20205.99581601938,17197.0,0.17497213560617422,0.14325542892727225,3986.813067674637
1e-05,56,p8,"K_ads,4",125805.30252254121,124119.0,0.013586175545574916,0.14325542892727225,3986.813067674637
1e-05,56,p9,Inhibition / adsorption,95096.9797958554,98084.0,-0.03045369483447456,0.14325542892727225,3986.813067674637
1e-06,56,p1,A1,1318.9998618721638,15672.02,-0.9158372780361329,0.0733243819737044,4076.5989899635315
1e-06,56,p2,E1,1484.138905389747,3453.38,-0.5702358543254009,0.0733243819737044,4076.5989899635315
1e-06,56,p3,"K_ads,1",13.381689246232131,30.836,-0.5660367996422321,0.0733243819737044,4076.5989899635315
1e-06,56,p4,"K_ads,2",246.35414966873833,558.532,-0.5589256306375672,0.0733243819737044,4076.5989899635315
1e-06,56,p5,A2,0.3258736979473345,0.7439,-0.5619388386243656,0.0733243819737044,4076.5989899635315
1e-06,56,p6,E2,41263.92919378675,40000.0,0.03159822984466882,0.0733243819737044,4076.5989899635315
1e-06,56,p7,"K_ads,3",17524.155022460844,17197.0,0.019023958973125754,0.0733243819737044,4076.5989899635315
1e-06,56,p8,"K_ads,4",124300.23983322465,124119.0,0.0014602102274804995,0.0733243819737044,4076.5989899635315
1e-06,56,p9,Inhibition / adsorption,97679.17430605553,98084.0,-0.004127336710824081,0.0733243819737044,4076.5989899635315
1e-07,56,p1,A1,3218.3080378551454,15672.02,-0.7946462525025398,0.07118572157813646,4688.83301949501
1e-07,56,p2,E1,1930.4297906075938,3453.38,-0.44100278839641344,0.07118572157813646,4688.83301949501
1e-07,56,p3,"K_ads,1",18.321929553167887,30.836,-0.40582664570087273,0.07118572157813646,4688.83301949501
1e-07,56,p4,"K_ads,2",329.73675803016386,558.532,-0.4096367656102715,0.07118572157813646,4688.83301949501
1e-07,56,p5,A2,0.43904271284542645,0.7439,-0.40980950014057477,0.07118572157813646,4688.83301949501
1e-07,56,p6,E2,54046.6303212253,40000.0,0.35116575803063244,0.07118572157813646,4688.83301949501
1e-07,56,p7,"K_ads,3",23355.03814706399,17197.0,0.3580879308637548,0.07118572157813646,4688.83301949501
1e-07,56,p8,"K_ads,4",128010.46828020657,124119.0,0.031352720213718814,0.07118572157813646,4688.83301949501
1e-07,56,p9,Inhibition / adsorption,93325.94023224947,98084.0,-0.04851005024010571,0.07118572157813646,4688.83301949501
1e-05,57,p1,A1,1880.9547624168429,15672.02,-0.879980068783932,0.06640354003548377,4625.0836353302
1e-05,57,p2,E1,1644.266492593016,3453.38,-0.5238674884915602,0.06640354003548377,4625.0836353302
1e-05,57,p3,"K_ads,1",15.185732409960789,30.836,-0.5075323514735767,0.06640354003548377,4625.0836353302
1e-05,57,p4,"K_ads,2",276.2175165655217,558.532,-0.5054580282499093,0.06640354003548377,4625.0836353302
1e-05,57,p5,A2,0.36786604056259803,0.7439,-0.5054899306861164,0.06640354003548377,4625.0836353302
1e-05,57,p6,E2,45382.321827922264,40000.0,0.1345580456980566,0.06640354003548377,4625.0836353302
1e-05,57,p7,"K_ads,3",19350.513599565074,17197.0,0.12522612080973858,0.06640354003548377,4625.0836353302
1e-05,57,p8,"K_ads,4",125741.07128138677,124119.0,0.01306867829572243,0.06640354003548377,4625.0836353302
1e-05,57,p9,Inhibition / adsorption,96004.39546942824,98084.0,-0.021202281009866607,0.06640354003548377,4625.0836353302
1e-06,57,p1,A1,873.3615582238132,15672.02,-0.9442725597450863,0.08997161948719455,4663.21652507782
1e-06,57,p2,E1,1253.5111416315935,3453.38,-0.6370190533241076,0.08997161948719455,4663.21652507782
1e-06,57,p3,"K_ads,1",11.718982011008013,30.836,-0.6199577762677386,0.08997161948719455,4663.21652507782
1e-06,57,p4,"K_ads,2",215.07715081922538,558.532,-0.6149242105748187,0.08997161948719455,4663.21652507782
1e-06,57,p5,A2,0.28308439065809876,0.7439,-0.6194590796369153,0.08997161948719455,4663.21652507782
1e-06,57,p6,E2,47081.54430858334,40000.0,0.1770386077145835,0.08997161948719455,4663.21652507782
1e-06,57,p7,"K_ads,3",20007.302748780006,17197.0,0.1634181978705592,0.08997161948719455,4663.21652507782
1e-06,57,p8,"K_ads,4",126082.70864515784,124119.0,0.015821176815458037,0.08997161948719455,4663.21652507782
1e-06,57,p9,Inhibition / adsorption,95693.0510386388,98084.0,-0.024376544200493403,0.08997161948719455,4663.21652507782
1e-07,57,p1,A1,618.8835069810095,15672.02,-0.9605102911442807,0.09870732092282057,3993.7745838165283
1e-07,57,p2,E1,1123.1796584577392,3453.38,-0.6747593203013456,0.09870732092282057,3993.7745838165283
1e-07,57,p3,"K_ads,1",10.379187519624569,30.836,-0.6634068128283639,0.09870732092282057,3993.7745838165283
1e-07,57,p4,"K_ads,2",192.13033018650577,558.532,-0.6560083751933538,0.09870732092282057,3993.7745838165283
1e-07,57,p5,A2,0.2535946066680792,0.7439,-0.6591012143190225,0.09870732092282057,3993.7745838165283
1e-07,57,p6,E2,46266.039319229,40000.0,0.156650982980725,0.09870732092282057,3993.7745838165283
1e-07,57,p7,"K_ads,3",19534.173566156023,17197.0,0.13590588859429106,0.09870732092282057,3993.7745838165283
1e-07,57,p8,"K_ads,4",125768.42543011834,124119.0,0.01328906476944174,0.09870732092282057,3993.7745838165283
1e-07,57,p9,Inhibition / adsorption,95733.52941435625,98084.0,-0.02396385328538549,0.09870732092282057,3993.7745838165283
1e-05,58,p1,A1,837.6573320129115,15672.02,-0.9465507744366768,0.08938059206133454,4786.704142332077
1e-05,58,p2,E1,1242.1502279424521,3453.38,-0.6403088487387857,0.08938059206133454,4786.704142332077
1e-05,58,p3,"K_ads,1",11.483385493964905,30.836,-0.6275980836047184,0.08938059206133454,4786.704142332077
1e-05,58,p4,"K_ads,2",212.75680905221333,558.532,-0.6190785683681269,0.08938059206133454,4786.704142332077
1e-05,58,p5,A2,0.28004254173346355,0.7439,-0.6235481358603797,0.08938059206133454,4786.704142332077
