noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-07,23,p4,"K_ads,2",0.110770537,558.532,-0.9998016755763323,0.5232156087915436,
1e-07,23,p5,A2,0.539636334,0.7439,-0.27458484473719585,0.5232156087915436,
1e-07,23,p6,E2,30835.4688,40000.0,-0.22911328000000003,0.5232156087915436,
1e-07,23,p7,"K_ads,3",17006.778,17197.0,-0.011061347909519193,0.5232156087915436,
1e-07,23,p8,"K_ads,4",11863.5068,124119.0,-0.9044182856774546,0.5232156087915436,
1e-07,23,p9,Inhibition / adsorption,39293.5978,98084.0,-0.5993883018637086,0.5232156087915436,
1e-07,24,p1,A1,1468.47728,15672.02,-0.906299425345297,0.30545716839632947,
1e-07,24,p2,E1,32.6996458,3453.38,-0.9905311185563129,0.30545716839632947,
1e-07,24,p3,"K_ads,1",0.206917355,30.836,-0.993289747211052,0.30545716839632947,
1e-07,24,p4,"K_ads,2",18.1863387,558.532,-0.9674390389449486,0.30545716839632947,
1e-07,24,p5,A2,7.92965542,0.7439,9.659571743513913,0.30545716839632947,
1e-07,24,p6,E2,37470.2772,40000.0,-0.06324307000000008,0.30545716839632947,
1e-07,24,p7,"K_ads,3",35440.0622,17197.0,1.0608281793336047,0.30545716839632947,
1e-07,24,p8,"K_ads,4",32693.3947,124119.0,-0.7365963736414247,0.30545716839632947,
1e-07,24,p9,Inhibition / adsorption,39951.1236,98084.0,-0.5926846009542841,0.30545716839632947,
1e-07,25,p1,A1,0.114645261,15672.02,-0.9999926847170307,0.5176260217856892,
1e-07,25,p2,E1,5.63311014,3453.38,-0.9983688125430737,0.5176260217856892,
1e-07,25,p3,"K_ads,1",0.105236312,30.836,-0.9965872255804904,0.5176260217856892,
1e-07,25,p4,"K_ads,2",0.111578766,558.532,-0.9998002285168979,0.5176260217856892,
1e-07,25,p5,A2,0.537822713,0.7439,-0.2770228350584757,0.5176260217856892,
1e-07,25,p6,E2,30869.2283,40000.0,-0.22826929250000003,0.5176260217856892,
1e-07,25,p7,"K_ads,3",17069.4212,17197.0,-0.007418666046403403,0.5176260217856892,
1e-07,25,p8,"K_ads,4",12984.0048,124119.0,-0.8953906750779494,0.5176260217856892,
1e-07,25,p9,Inhibition / adsorption,39296.9428,98084.0,-0.5993541984421517,0.5176260217856892,
1e-07,26,p1,A1,1456.79268,15672.02,-0.9070449961140937,0.3049295039959023,
1e-07,26,p2,E1,33.2926843,3453.38,-0.9903593915815809,0.3049295039959023,
1e-07,26,p3,"K_ads,1",0.177036814,30.836,-0.9942587620313919,0.3049295039959023,
1e-07,26,p4,"K_ads,2",16.6252156,558.532,-0.9702340857820142,0.3049295039959023,
1e-07,26,p5,A2,6.26891683,0.7439,7.427096155397231,0.3049295039959023,
1e-07,26,p6,E2,37336.9794,40000.0,-0.06657551500000009,0.3049295039959023,
1e-07,26,p7,"K_ads,3",35549.6571,17197.0,1.0672010873989648,0.3049295039959023,
1e-07,26,p8,"K_ads,4",33428.0137,124119.0,-0.7306777068780766,0.3049295039959023,
1e-07,26,p9,Inhibition / adsorption,40036.8182,98084.0,-0.5918109151339668,0.3049295039959023,
1e-07,27,p1,A1,0.118081632,15672.02,-0.9999924654491253,0.5112031660397559,
1e-07,27,p2,E1,5.63710106,3453.38,-0.998367656886876,0.5112031660397559,
1e-07,27,p3,"K_ads,1",0.108599744,30.836,-0.9964781507329096,0.5112031660397559,
1e-07,27,p4,"K_ads,2",0.110422238,558.532,-0.9998022991735479,0.5112031660397559,
1e-07,27,p5,A2,0.541788182,0.7439,-0.271692187121925,0.5112031660397559,
1e-07,27,p6,E2,30859.4845,40000.0,-0.22851288750000004,0.5112031660397559,
1e-07,27,p7,"K_ads,3",16637.3782,17197.0,-0.032541827062859845,0.5112031660397559,
1e-07,27,p8,"K_ads,4",14198.9971,124119.0,-0.8856017442937825,0.5112031660397559,
1e-07,27,p9,Inhibition / adsorption,39450.1486,98084.0,-0.5977922127971942,0.5112031660397559,
1e-07,28,p1,A1,0.115848109,15672.02,-0.9999926079657249,0.5182245085236695,
1e-07,28,p2,E1,5.78342776,3453.38,-0.9983252848629459,0.5182245085236695,
1e-07,28,p3,"K_ads,1",0.10622239,30.836,-0.9965552474380595,0.5182245085236695,
1e-07,28,p4,"K_ads,2",0.108607227,558.532,-0.9998055487832389,0.5182245085236695,
1e-07,28,p5,A2,0.539041809,0.7439,-0.2753840448985079,0.5182245085236695,
1e-07,28,p6,E2,31424.5167,40000.0,-0.2143870825,0.5182245085236695,
1e-07,28,p7,"K_ads,3",17432.4246,17197.0,0.013689864511251874,0.5182245085236695,
1e-07,28,p8,"K_ads,4",12796.6248,124119.0,-0.8969003553041839,0.5182245085236695,
1e-07,28,p9,Inhibition / adsorption,39330.5515,98084.0,-0.5990115462256841,0.5182245085236695,
1e-07,29,p1,A1,0.119527212,15672.02,-0.9999923732095799,0.5118525109525571,
1e-07,29,p2,E1,5.64579431,3453.38,-0.9983651395705078,0.5118525109525571,
1e-07,29,p3,"K_ads,1",0.109776462,30.836,-0.9964399902062524,0.5118525109525571,
1e-07,29,p4,"K_ads,2",0.113989164,558.532,-0.9997959129217305,0.5118525109525571,
1e-07,29,p5,A2,0.542670647,0.7439,-0.27050591880629116,0.5118525109525571,
1e-07,29,p6,E2,29523.3319,40000.0,-0.2619167025,0.5118525109525571,
1e-07,29,p7,"K_ads,3",15408.7751,17197.0,-0.1039847008199104,0.5118525109525571,
1e-07,29,p8,"K_ads,4",14008.4162,124119.0,-0.8871372134806113,0.5118525109525571,
1e-07,29,p9,Inhibition / adsorption,39737.9942,98084.0,-0.5948575282410995,0.5118525109525571,
1e-06,11,p1,A1,7.77085377,15672.02,-0.9995041574876755,0.3644609991697814,
1e-06,11,p2,E1,37.1834387,3453.38,-0.9892327404745496,0.3644609991697814,
1e-06,11,p3,"K_ads,1",1.04644339,30.836,-0.9660642304449345,0.3644609991697814,
1e-06,11,p4,"K_ads,2",0.721892358,558.532,-0.9987075183552598,0.3644609991697814,
1e-06,11,p5,A2,2.12285247,0.7439,1.8536798897701308,0.3644609991697814,
1e-06,11,p6,E2,57243.7432,40000.0,0.4310935799999999,0.3644609991697814,
1e-06,11,p7,"K_ads,3",23957.3432,17197.0,0.39311177530964697,0.3644609991697814,
1e-06,11,p8,"K_ads,4",36752.7364,124119.0,-0.7038911335089713,0.3644609991697814,
1e-06,11,p9,Inhibition / adsorption,28759.7131,98084.0,-0.7067848670527304,0.3644609991697814,
1e-06,12,p1,A1,0.378830518,15672.02,-0.9999758275884028,0.443410746892312,
1e-06,12,p2,E1,11.9977627,3453.38,-0.9965257913406576,0.443410746892312,
1e-06,12,p3,"K_ads,1",0.254935611,30.836,-0.9917325330457906,0.443410746892312,
1e-06,12,p4,"K_ads,2",0.135353895,558.532,-0.9997576613425909,0.443410746892312,
1e-06,12,p5,A2,0.785801731,0.7439,0.056327101760989304,0.443410746892312,
1e-06,12,p6,E2,55102.8617,40000.0,0.3775715425,0.443410746892312,
1e-06,12,p7,"K_ads,3",29517.3723,17197.0,0.7164256730825144,0.443410746892312,
1e-06,12,p8,"K_ads,4",35870.5236,124119.0,-0.7109989316704131,0.443410746892312,
1e-06,12,p9,Inhibition / adsorption,30310.2914,98084.0,-0.6909761897965009,0.443410746892312,
1e-06,13,p1,A1,0.445791343,15672.02,-0.9999715549531586,0.42847630306161855,
1e-06,13,p2,E1,8.19299861,3453.38,-0.9976275421152611,0.42847630306161855,
1e-06,13,p3,"K_ads,1",0.280764371,30.836,-0.9908949159748346,0.42847630306161855,
1e-06,13,p4,"K_ads,2",0.362345525,558.532,-0.9993512537777602,0.42847630306161855,
1e-06,13,p5,A2,0.83013209,0.7439,0.11591892727517138,0.42847630306161855,
1e-06,13,p6,E2,52286.9093,40000.0,0.3071727325,0.42847630306161855,
1e-06,13,p7,"K_ads,3",26201.7309,17197.0,0.5236221957318136,0.42847630306161855,
1e-06,13,p8,"K_ads,4",37647.6517,124119.0,-0.6966809940460365,0.42847630306161855,
1e-06,13,p9,Inhibition / adsorption,31429.7505,98084.0,-0.6795629205578892,0.42847630306161855,
1e-06,14,p1,A1,0.988971665,15672.02,-0.9999368957119121,0.40824402214831074,
1e-06,14,p2,E1,10.7287128,3453.38,-0.9968932718669825,0.40824402214831074,
1e-06,14,p3,"K_ads,1",0.431373067,30.836,-0.9860107320339863,0.40824402214831074,
1e-06,14,p4,"K_ads,2",0.563927852,558.532,-0.9989903392249683,0.40824402214831074,
1e-06,14,p5,A2,1.09958353,0.7439,0.4781335260115608,0.40824402214831074,
1e-06,14,p6,E2,64792.1674,40000.0,0.619804185,0.40824402214831074,
1e-06,14,p7,"K_ads,3",28767.1361,17197.0,0.672799680176775,0.40824402214831074,
1e-06,14,p8,"K_ads,4",44552.8984,124119.0,-0.6410469114317711,0.40824402214831074,
1e-06,14,p9,Inhibition / adsorption,29051.6942,98084.0,-0.7038080196566209,0.40824402214831074,
1e-06,15,p1,A1,0.388323241,15672.02,-0.9999752218768863,0.46628514086632333,
1e-06,15,p2,E1,5.1665273,3453.38,-0.9985039215782798,0.46628514086632333,
1e-06,15,p3,"K_ads,1",0.27234021,30.836,-0.9911681083798158,0.46628514086632333,
