noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-05,10,p1,A1,38030.1564235816,15672.02,1.4266276091774766,0.13010236922994955,
1e-05,10,p2,E1,9861.661277149686,3453.38,1.8556548300939038,0.13010236922994955,
1e-05,10,p3,"K_ads,1",94.57689515570777,30.836,2.067093499666227,0.13010236922994955,
1e-05,10,p4,"K_ads,2",118.89667559843899,558.532,-0.7871264751197085,0.13010236922994955,
1e-05,10,p5,A2,0.10023009422685403,0.7439,-0.8652640217410216,0.13010236922994955,
1e-05,10,p6,E2,64264.86716552561,40000.0,0.6066216791381402,0.13010236922994955,
1e-05,10,p7,"K_ads,3",10002.285694172946,17197.0,-0.41837031492859533,0.13010236922994955,
1e-05,10,p8,"K_ads,4",149593.14823176278,124119.0,0.20523971536801602,0.13010236922994955,
1e-05,10,p9,Inhibition / adsorption,149591.77207130846,98084.0,0.5251393914533303,0.13010236922994955,
1e-05,14,p1,A1,98589.26892779788,15672.02,5.290782485461215,0.4376296194576976,
1e-05,14,p2,E1,9872.19446522398,3453.38,1.858704939862969,0.4376296194576976,
1e-05,14,p3,"K_ads,1",118.01983742606384,30.836,2.827339389871055,0.4376296194576976,
1e-05,14,p4,"K_ads,2",337.9893042232971,558.532,-0.39486134326538663,0.4376296194576976,
1e-05,14,p5,A2,0.10001326440129528,0.7439,-0.8655554988556321,0.4376296194576976,
1e-05,14,p6,E2,31751.748248922642,40000.0,-0.20620629377693395,0.4376296194576976,
1e-05,14,p7,"K_ads,3",37551.48906321323,17197.0,1.1836069700071659,0.4376296194576976,
1e-05,14,p8,"K_ads,4",10004.26367079546,124119.0,-0.9193978063729529,0.4376296194576976,
1e-05,14,p9,Inhibition / adsorption,10004.106255694433,98084.0,-0.8980047076414661,0.4376296194576976,
1e-05,18,p1,A1,6.3629952186315695,15672.02,-0.999593990103469,0.4026392482061862,
1e-05,18,p2,E1,9.004292317139525,3453.38,-0.9973926146797806,0.4026392482061862,
1e-05,18,p3,"K_ads,1",10277.709397717232,30.836,332.30228945768687,0.4026392482061862,
1e-05,18,p4,"K_ads,2",96236.5219920102,558.532,171.30261111630162,0.4026392482061862,
1e-05,18,p5,A2,2.7978003355640753,0.7439,2.760989831380663,0.4026392482061862,
1e-05,18,p6,E2,28852.026025811378,40000.0,-0.2786993493547156,0.4026392482061862,
1e-05,18,p7,"K_ads,3",28803.439997085115,17197.0,0.674910740075892,0.4026392482061862,
1e-05,18,p8,"K_ads,4",28727.999387394804,124119.0,-0.7685447080028456,0.4026392482061862,
1e-05,18,p9,Inhibition / adsorption,28799.358733506197,98084.0,-0.7063806662299029,0.4026392482061862,
1e-05,22,p1,A1,0.4737600581274468,15672.02,-0.9999697703258338,0.4901180955390809,
1e-05,22,p2,E1,2.3587913295081764,3453.38,-0.9993169615479593,0.4901180955390809,
1e-05,22,p3,"K_ads,1",79715.96487563914,30.836,2584.159063290931,0.4901180955390809,
1e-05,22,p4,"K_ads,2",14413.646028808327,558.532,24.80630300288672,0.4901180955390809,
1e-05,22,p5,A2,0.6241266855974494,0.7439,-0.16100727840106274,0.4901180955390809,
1e-05,22,p6,E2,21008.788547167656,40000.0,-0.4747802863208086,0.4901180955390809,
1e-05,22,p7,"K_ads,3",21132.595530394832,17197.0,0.22885360995492424,0.4901180955390809,
1e-05,22,p8,"K_ads,4",21032.21756072866,124119.0,-0.830547961547155,0.4901180955390809,
1e-05,22,p9,Inhibition / adsorption,21063.417721354115,98084.0,-0.7852512364773652,0.4901180955390809,
1e-05,26,p1,A1,98620.48670219767,15672.02,5.292774428707829,0.3097402627800098,
1e-05,26,p2,E1,9884.008193374766,3453.38,1.8621258573845814,0.3097402627800098,
1e-05,26,p3,"K_ads,1",148.89843088094136,30.836,3.828720679755525,0.3097402627800098,
1e-05,26,p4,"K_ads,2",139.18419291750197,558.532,-0.750803547661545,0.3097402627800098,
1e-05,26,p5,A2,0.10000352683937347,0.7439,-0.8655685887358872,0.3097402627800098,
1e-05,26,p6,E2,149552.06527374205,40000.0,2.7388016318435513,0.3097402627800098,
1e-05,26,p7,"K_ads,3",75882.28646883299,17197.0,3.412530468618537,0.3097402627800098,
1e-05,26,p8,"K_ads,4",32017.381165944058,124119.0,-0.7420428688118333,0.3097402627800098,
1e-05,26,p9,Inhibition / adsorption,80678.80873294258,98084.0,-0.1774518909002225,0.3097402627800098,
1e-05,30,p1,A1,0.10417365855158976,15672.02,-0.9999933528888713,0.5233589097644645,
1e-05,30,p2,E1,0.9768722017483922,3453.38,-0.9997171257719254,0.5233589097644645,
1e-05,30,p3,"K_ads,1",3719.31259601143,30.836,119.61592281785673,0.5233589097644645,
1e-05,30,p4,"K_ads,2",30.99432410861246,558.532,-0.9445075230987438,0.5233589097644645,
1e-05,30,p5,A2,1.8698816282049686,0.7439,1.5136196104381887,0.5233589097644645,
1e-05,30,p6,E2,17025.053231596645,40000.0,-0.5743736692100839,0.5233589097644645,
1e-05,30,p7,"K_ads,3",17364.89812824463,17197.0,0.009763221971543253,0.5233589097644645,
1e-05,30,p8,"K_ads,4",17120.189408552968,124119.0,-0.8620663282128203,0.5233589097644645,
1e-05,30,p9,Inhibition / adsorption,17185.13979660509,98084.0,-0.8247916092675147,0.5233589097644645,
1e-05,34,p1,A1,98624.33851332252,15672.02,5.293020205010109,0.17471831967468207,
1e-05,34,p2,E1,9884.044238132534,3453.38,1.862136294914702,0.17471831967468207,
1e-05,34,p3,"K_ads,1",122.05721996701737,30.836,2.958270202588448,0.17471831967468207,
1e-05,34,p4,"K_ads,2",214.36400915240193,558.532,-0.6162010249145942,0.17471831967468207,
1e-05,34,p5,A2,0.10000249796392997,0.7439,-0.865569971818887,0.17471831967468207,
1e-05,34,p6,E2,124194.38055640992,40000.0,2.104859513910248,0.17471831967468207,
1e-05,34,p7,"K_ads,3",27443.38266864995,17197.0,0.5958238453596528,0.17471831967468207,
