noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-05,78,p7,"K_ads,3",23774.214789549325,17197.0,0.382462917343102,0.08646071580611764,60.97379680619987
1e-05,78,p8,"K_ads,4",128794.7094707411,124119.0,0.037671182258486625,0.08646071580611764,60.97379680619987
1e-05,78,p9,Inhibition / adsorption,93129.69050896235,98084.0,-0.05051088343703002,0.08646071580611764,60.97379680619987
1e-05,82,p1,A1,1552.245713633947,15672.02,-0.9009543304798011,0.09113876315229286,61.18382420996756
1e-05,82,p2,E1,1458.8571558844728,3453.38,-0.5775567253286714,0.09113876315229286,61.18382420996756
1e-05,82,p3,"K_ads,1",14.348519408319651,30.836,-0.5346828574289904,0.09113876315229286,61.18382420996756
1e-05,82,p4,"K_ads,2",260.09076775326366,558.532,-0.5343314836871234,0.09113876315229286,61.18382420996756
1e-05,82,p5,A2,0.3426079574979745,0.7439,-0.5394435307192169,0.09113876315229286,61.18382420996756
1e-05,82,p6,E2,56608.75634285877,40000.0,0.4152189085714692,0.09113876315229286,61.18382420996756
1e-05,82,p7,"K_ads,3",23924.169720990158,17197.0,0.3911827482113251,0.09113876315229286,61.18382420996756
1e-05,82,p8,"K_ads,4",128719.85926451896,124119.0,0.037068130298495504,0.09113876315229286,61.18382420996756
1e-05,82,p9,Inhibition / adsorption,93048.78071271114,98084.0,-0.05133578654305346,0.09113876315229286,61.18382420996756
1e-05,86,p1,A1,858.9023348833789,15672.02,-0.9451951736353463,0.08653639965973185,61.41946207302879
1e-05,86,p2,E1,1279.436472131953,3453.38,-0.629511819686234,0.08653639965973185,61.41946207302879
1e-05,86,p3,"K_ads,1",11.559433943143201,30.836,-0.6251318607101051,0.08653639965973185,61.41946207302879
1e-05,86,p4,"K_ads,2",214.14681946341415,558.532,-0.6165898830086475,0.08653639965973185,61.41946207302879
1e-05,86,p5,A2,0.28265563991492254,0.7439,-0.6200354349846451,0.08653639965973185,61.41946207302879
1e-05,86,p6,E2,42853.33370084791,40000.0,0.07133334252119766,0.08653639965973185,61.41946207302879
1e-05,86,p7,"K_ads,3",18090.380835478678,17197.0,0.051949807261654816,0.08653639965973185,61.41946207302879
1e-05,86,p8,"K_ads,4",124835.17415306112,124119.0,0.005770060611680065,0.08653639965973185,61.41946207302879
1e-05,86,p9,Inhibition / adsorption,97266.34160543571,98084.0,-0.008336307599244447,0.08653639965973185,61.41946207302879
1e-05,90,p1,A1,2551.4063685615897,15672.02,-0.8371999034864944,0.05399127528657947,61.62545816861324
1e-05,90,p2,E1,1864.6423221948517,3453.38,-0.4600529561777587,0.05399127528657947,61.62545816861324
1e-05,90,p3,"K_ads,1",16.732890838854388,30.836,-0.45735857961945814,0.05399127528657947,61.62545816861324
1e-05,90,p4,"K_ads,2",306.0413501578271,558.532,-0.45206120659545546,0.05399127528657947,61.62545816861324
1e-05,90,p5,A2,0.4066357824473908,0.7439,-0.4533730576053357,0.05399127528657947,61.62545816861324
1e-05,90,p6,E2,41599.008031490775,40000.0,0.039975200787269384,0.05399127528657947,61.62545816861324
1e-05,90,p7,"K_ads,3",17727.608426823685,17197.0,0.030854708776163548,0.05399127528657947,61.62545816861324
1e-05,90,p8,"K_ads,4",124566.90795682913,124119.0,0.0036086977564203262,0.05399127528657947,61.62545816861324
1e-05,90,p9,Inhibition / adsorption,97551.65135291906,98084.0,-0.005427476928764568,0.05399127528657947,61.62545816861324
1e-05,94,p1,A1,719.1797360741315,15672.02,-0.9541105909720552,0.09621011766624006,61.747628292700924
1e-05,94,p2,E1,1160.1718066454687,3453.38,-0.6640474530328349,0.09621011766624006,61.747628292700924
1e-05,94,p3,"K_ads,1",11.06286957654777,30.836,-0.6412352582517911,0.09621011766624006,61.747628292700924
1e-05,94,p4,"K_ads,2",200.35534452402,558.532,-0.641282246095085,0.09621011766624006,61.747628292700924
1e-05,94,p5,A2,0.27134744789744736,0.7439,-0.635236660979369,0.09621011766624006,61.747628292700924
1e-05,94,p6,E2,47232.941456537046,40000.0,0.18082353641342616,0.09621011766624006,61.747628292700924
1e-05,94,p7,"K_ads,3",20524.738216206973,17197.0,0.19350690330912215,0.09621011766624006,61.747628292700924
1e-05,94,p8,"K_ads,4",125121.60697312724,124119.0,0.008077788035089259,0.09621011766624006,61.747628292700924
1e-05,94,p9,Inhibition / adsorption,94428.55264625813,98084.0,-0.037268538739670766,0.09621011766624006,61.747628292700924
1e-05,98,p1,A1,275.29037014235814,15672.02,-0.9824342764913292,0.24377975633860652,61.9747814676255
1e-05,98,p2,E1,61.220780357383035,3453.38,-0.9822722143646564,0.24377975633860652,61.9747814676255
1e-05,98,p3,"K_ads,1",71.10422613861495,30.836,1.30588358213176,0.24377975633860652,61.9747814676255
1e-05,98,p4,"K_ads,2",149.96176572604122,558.532,-0.7315072981923306,0.24377975633860652,61.9747814676255
1e-05,98,p5,A2,5.238788475609836,0.7439,6.04232890927522,0.24377975633860652,61.9747814676255
1e-05,98,p6,E2,39628.180273951046,40000.0,-0.009295493151223855,0.24377975633860652,61.9747814676255
1e-05,98,p7,"K_ads,3",31517.35583849248,17197.0,0.832724070389747,0.24377975633860652,61.9747814676255
1e-05,98,p8,"K_ads,4",47338.66476887119,124119.0,-0.6186025929239586,0.24377975633860652,61.9747814676255
1e-05,98,p9,Inhibition / adsorption,38819.86330149622,98084.0,-0.6042181874567083,0.24377975633860652,61.9747814676255
1e-05,102,p1,A1,783.3631905433284,15672.02,-0.950015174141985,0.0888188800205137,62.267776688182046
1e-05,102,p2,E1,1246.7828901133307,3453.38,-0.6389673623773432,0.0888188800205137,62.267776688182046
1e-05,102,p3,"K_ads,1",11.212101056353177,30.836,-0.6363957369194067,0.0888188800205137,62.267776688182046
1e-05,102,p4,"K_ads,2",207.32822533168638,558.532,-0.628797946524664,0.0888188800205137,62.267776688182046
1e-05,102,p5,A2,0.2737648505350785,0.7439,-0.6319870271070326,0.0888188800205137,62.267776688182046
1e-05,102,p6,E2,41800.34943832498,40000.0,0.045008735958124456,0.0888188800205137,62.267776688182046
1e-05,102,p7,"K_ads,3",17734.642716400125,17197.0,0.031263750444852315,0.0888188800205137,62.267776688182046
1e-05,102,p8,"K_ads,4",124524.69267166688,124119.0,0.0032685783132871053,0.0888188800205137,62.267776688182046
1e-05,102,p9,Inhibition / adsorption,97716.8578490198,98084.0,-0.0037431400736124354,0.0888188800205137,62.267776688182046
1e-05,106,p1,A1,3220.9516953640136,15672.02,-0.7944775660467499,0.04692746619860245,62.43100736593671
1e-05,106,p2,E1,2023.5397540078186,3453.38,-0.4140408081335334,0.04692746619860245,62.43100736593671
1e-05,106,p3,"K_ads,1",18.136534739978835,30.836,-0.41183893047156456,0.04692746619860245,62.43100736593671
1e-05,106,p4,"K_ads,2",329.87660299994565,558.532,-0.40938638609793954,0.04692746619860245,62.43100736593671
1e-05,106,p5,A2,0.4388483892533564,0.7439,-0.41007072287490737,0.04692746619860245,62.43100736593671
1e-05,106,p6,E2,41032.11137249234,40000.0,0.02580278431230854,0.04692746619860245,62.43100736593671
1e-05,106,p7,"K_ads,3",17591.723916328196,17197.0,0.022953068344955262,0.04692746619860245,62.43100736593671
1e-05,106,p8,"K_ads,4",124527.49371358167,124119.0,0.0032911457035721577,0.04692746619860245,62.43100736593671
1e-05,106,p9,Inhibition / adsorption,97900.51252001405,98084.0,-0.0018707177519876183,0.04692746619860245,62.43100736593671
1e-05,110,p1,A1,282.632509505797,15672.02,-0.9819657893809607,0.12357549380334988,62.65759907231222
1e-05,110,p2,E1,837.3433339809906,3453.38,-0.7575293382190808,0.12357549380334988,62.65759907231222
1e-05,110,p3,"K_ads,1",7.924756904386866,30.836,-0.7430030839153305,0.12357549380334988,62.65759907231222
1e-05,110,p4,"K_ads,2",150.22038633573575,558.532,-0.7310442618583435,0.12357549380334988,62.65759907231222
1e-05,110,p5,A2,0.19470654229888662,0.7439,-0.7382624784260161,0.12357549380334988,62.65759907231222
1e-05,110,p6,E2,49069.5782331877,40000.0,0.22673945582969246,0.12357549380334988,62.65759907231222
1e-05,110,p7,"K_ads,3",20358.11556275022,17197.0,0.18381784978485896,0.12357549380334988,62.65759907231222
1e-05,110,p8,"K_ads,4",125952.14312045337,124119.0,0.014769238556976554,0.12357549380334988,62.65759907231222
1e-05,110,p9,Inhibition / adsorption,95630.77514381708,98084.0,-0.02501146829434891,0.12357549380334988,62.65759907231222
1e-05,114,p1,A1,1400.3179007525127,15672.02,-0.9106485379196484,0.07246346673081162,62.7947103835315
1e-05,114,p2,E1,1506.5430611681252,3453.38,-0.5637482520984876,0.07246346673081162,62.7947103835315
1e-05,114,p3,"K_ads,1",13.715493476442578,30.836,-0.5552116527291938,0.07246346673081162,62.7947103835315
1e-05,114,p4,"K_ads,2",250.56479968298245,558.532,-0.5513868503810303,0.07246346673081162,62.7947103835315
1e-05,114,p5,A2,0.33243351254991527,0.7439,-0.5531206982794525,0.07246346673081162,62.7947103835315
1e-05,114,p6,E2,42989.32923247949,40000.0,0.07473323081198724,0.07246346673081162,62.7947103835315
1e-05,114,p7,"K_ads,3",18352.700982066508,17197.0,0.06720363912697029,0.07246346673081162,62.7947103835315
1e-05,114,p8,"K_ads,4",124958.03203248857,124119.0,0.0067599000353577516,0.07246346673081162,62.7947103835315
1e-05,114,p9,Inhibition / adsorption,97225.1911400785,98084.0,-0.008755850698600149,0.07246346673081162,62.7947103835315
1e-05,118,p1,A1,1694.7477981874745,15672.02,-0.8918615597614428,0.08079566322097441,63.00431162464554
1e-05,118,p2,E1,1535.2848134474157,3453.38,-0.5554254633294292,0.08079566322097441,63.00431162464554
1e-05,118,p3,"K_ads,1",14.801387239165093,30.836,-0.5199965222738002,0.08079566322097441,63.00431162464554
1e-05,118,p4,"K_ads,2",266.379486084526,558.532,-0.5230721138904737,0.08079566322097441,63.00431162464554
1e-05,118,p5,A2,0.3534370274061466,0.7439,-0.5248863726224673,0.08079566322097441,63.00431162464554
1e-05,118,p6,E2,52152.7605477943,40000.0,0.3038190136948575,0.08079566322097441,63.00431162464554
