noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-05,38,p4,"K_ads,2",159.59280586833444,558.532,-0.7142638096504149,0.13167145163942737,56.72672949193845
1e-05,38,p5,A2,0.10000852581193373,0.7439,-0.8655618687835277,0.13167145163942737,56.72672949193845
1e-05,38,p6,E2,63051.366342940186,40000.0,0.5762841585735047,0.13167145163942737,56.72672949193845
1e-05,38,p7,"K_ads,3",10000.33143157958,17197.0,-0.41848395466769905,0.13167145163942737,56.72672949193845
1e-05,38,p8,"K_ads,4",149594.05487565655,124119.0,0.20524702000222814,0.13167145163942737,56.72672949193845
1e-05,38,p9,Inhibition / adsorption,147990.92692636143,98084.0,0.5088182264830291,0.13167145163942737,56.72672949193845
1e-05,42,p1,A1,40886.09629321362,15672.02,1.6088593744273945,0.14368584532285955,57.418874761910885
1e-05,42,p2,E1,9884.22251725031,3453.38,1.8621879194442283,0.14368584532285955,57.418874761910885
1e-05,42,p3,"K_ads,1",88.5724353679453,30.836,1.8723711041621904,0.14368584532285955,57.418874761910885
1e-05,42,p4,"K_ads,2",149.7093046443681,558.532,-0.7319593064598482,0.14368584532285955,57.418874761910885
1e-05,42,p5,A2,0.10001410567367,0.7439,-0.865554367961191,0.14368584532285955,57.418874761910885
1e-05,42,p6,E2,80846.5072929477,40000.0,1.0211626823236926,0.14368584532285955,57.418874761910885
1e-05,42,p7,"K_ads,3",10000.411608895485,17197.0,-0.4184792923826548,0.14368584532285955,57.418874761910885
1e-05,42,p8,"K_ads,4",149594.0723765673,124119.0,0.2052471610032895,0.14368584532285955,57.418874761910885
1e-05,42,p9,Inhibition / adsorption,149593.25548370837,98084.0,0.5251545153512129,0.14368584532285955,57.418874761910885
1e-05,46,p1,A1,70920.60901316885,15672.02,3.5253010788123578,0.14067094063188512,57.88905193329667
1e-05,46,p2,E1,9884.488654094072,3453.38,1.8622649850564001,0.14067094063188512,57.88905193329667
1e-05,46,p3,"K_ads,1",104.51719026260639,30.836,2.38945356928935,0.14067094063188512,57.88905193329667
1e-05,46,p4,"K_ads,2",185.92017452978277,558.532,-0.6671270857716607,0.14067094063188512,57.88905193329667
1e-05,46,p5,A2,0.1000115256911881,0.7439,-0.8655578361457346,0.14067094063188512,57.88905193329667
1e-05,46,p6,E2,80551.75430394968,40000.0,1.013793857598742,0.14067094063188512,57.88905193329667
1e-05,46,p7,"K_ads,3",11047.740056079398,17197.0,-0.35757748118396243,0.14067094063188512,57.88905193329667
1e-05,46,p8,"K_ads,4",149593.9164460379,124119.0,0.20524590470466175,0.14067094063188512,57.88905193329667
1e-05,46,p9,Inhibition / adsorption,149593.88566619545,98084.0,0.5251609402776747,0.14067094063188512,57.88905193329667
1e-05,50,p1,A1,41215.499095762076,15672.02,1.6298779031523745,0.15497289031290892,58.31830144165175
1e-05,50,p2,E1,9884.852449965918,3453.38,1.862370329927757,0.15497289031290892,58.31830144165175
1e-05,50,p3,"K_ads,1",79.39513495169348,30.836,1.5747546682998275,0.15497289031290892,58.31830144165175
1e-05,50,p4,"K_ads,2",178.09644023265656,558.532,-0.68113475999109,0.15497289031290892,58.31830144165175
1e-05,50,p5,A2,0.10000799446219662,0.7439,-0.8655625830592867,0.15497289031290892,58.31830144165175
1e-05,50,p6,E2,94649.28576658222,40000.0,1.3662321441645555,0.15497289031290892,58.31830144165175
1e-05,50,p7,"K_ads,3",10000.281835893808,17197.0,-0.41848683864082065,0.15497289031290892,58.31830144165175
1e-05,50,p8,"K_ads,4",149594.1795631318,124119.0,0.20524802458231048,0.15497289031290892,58.31830144165175
1e-05,50,p9,Inhibition / adsorption,149593.80140814921,98084.0,0.5251600812380125,0.15497289031290892,58.31830144165175
1e-05,54,p1,A1,64250.47533132375,15672.02,3.0996932961624446,0.16765978179860144,58.71888845091333
1e-05,54,p2,E1,9885.474152165298,3453.38,1.8625503570893727,0.16765978179860144,58.71888845091333
1e-05,54,p3,"K_ads,1",84.3238537163787,30.836,1.7345911829153813,0.16765978179860144,58.71888845091333
1e-05,54,p4,"K_ads,2",248.69212456123043,558.532,-0.554739702360419,0.16765978179860144,58.71888845091333
1e-05,54,p5,A2,0.10000193713103665,0.7439,-0.8655707257278711,0.16765978179860144,58.71888845091333
1e-05,54,p6,E2,124030.31815023592,40000.0,2.100757953755898,0.16765978179860144,58.71888845091333
1e-05,54,p7,"K_ads,3",15999.054085661099,17197.0,-0.06966016830487301,0.16765978179860144,58.71888845091333
1e-05,54,p8,"K_ads,4",149594.1315771919,124119.0,0.2052476379699474,0.16765978179860144,58.71888845091333
1e-05,54,p9,Inhibition / adsorption,149593.90647578286,98084.0,0.5251611524385512,0.16765978179860144,58.71888845091333
1e-05,58,p1,A1,84728.23302888602,15672.02,4.4063377298450375,0.1650007717758876,59.25142247053673
1e-05,58,p2,E1,9885.478166278068,3453.38,1.8625515194615325,0.1650007717758876,59.25142247053673
1e-05,58,p3,"K_ads,1",92.78867410355141,30.836,2.009102156685414,0.1650007717758876,59.25142247053673
1e-05,58,p4,"K_ads,2",263.65723362797894,558.532,-0.5279460556817176,0.1650007717758876,59.25142247053673
1e-05,58,p5,A2,0.10000189753769674,0.7439,-0.8655707789518796,0.1650007717758876,59.25142247053673
1e-05,58,p6,E2,118867.09589572146,40000.0,1.9716773973930366,0.1650007717758876,59.25142247053673
1e-05,58,p7,"K_ads,3",15568.931712601974,17197.0,-0.09467164548456276,0.1650007717758876,59.25142247053673
1e-05,58,p8,"K_ads,4",149593.95323776884,124119.0,0.20524620112769879,0.1650007717758876,59.25142247053673
1e-05,58,p9,Inhibition / adsorption,148558.85748420458,98084.0,0.5146084731883342,0.1650007717758876,59.25142247053673
1e-05,62,p1,A1,98625.92229220163,15672.02,5.293121262747344,0.16111941500870489,59.651843524683564
1e-05,62,p2,E1,9885.253013817575,3453.38,1.862486321753637,0.16111941500870489,59.651843524683564
1e-05,62,p3,"K_ads,1",98.75513330023227,30.836,2.2025922071679944,0.16111941500870489,59.651843524683564
1e-05,62,p4,"K_ads,2",270.9266143798641,558.532,-0.5149309003246653,0.16111941500870489,59.651843524683564
1e-05,62,p5,A2,0.10000191865247723,0.7439,-0.8655707505679833,0.16111941500870489,59.651843524683564
1e-05,62,p6,E2,112646.68872240171,40000.0,1.8161672180600428,0.16111941500870489,59.651843524683564
1e-05,62,p7,"K_ads,3",14877.550851651362,17197.0,-0.13487521941900554,0.16111941500870489,59.651843524683564
1e-05,62,p8,"K_ads,4",149592.3211356615,124119.0,0.20523305163320288,0.16111941500870489,59.651843524683564
1e-05,62,p9,Inhibition / adsorption,147676.28328231396,98084.0,0.5056103266823739,0.16111941500870489,59.651843524683564
1e-05,66,p1,A1,7159.743366313358,15672.02,-0.543151210481268,0.1605839970229371,59.96146165912286
1e-05,66,p2,E1,9885.419841226825,3453.38,1.862534630196163,0.1605839970229371,59.96146165912286
1e-05,66,p3,"K_ads,1",37.543485750489644,30.836,0.2175212657442485,0.1605839970229371,59.96146165912286
1e-05,66,p4,"K_ads,2",125.60786804248723,558.532,-0.775110704413557,0.1605839970229371,59.96146165912286
1e-05,66,p5,A2,0.10000247033465413,0.7439,-0.8655700089600025,0.1605839970229371,59.96146165912286
1e-05,66,p6,E2,125289.41805948099,40000.0,2.1322354514870248,0.1605839970229371,59.96146165912286
1e-05,66,p7,"K_ads,3",16417.49522659793,17197.0,-0.045327951003202305,0.1605839970229371,59.96146165912286
1e-05,66,p8,"K_ads,4",149593.5198164116,124119.0,0.20524270914534923,0.1605839970229371,59.96146165912286
1e-05,66,p9,Inhibition / adsorption,81374.04707995044,98084.0,-0.17036369764742018,0.1605839970229371,59.96146165912286
1e-05,70,p1,A1,98621.68374835262,15672.02,5.292850809809623,0.16544327638365797,60.193441212820815
1e-05,70,p2,E1,9885.268460849898,3453.38,1.8624907947720488,0.16544327638365797,60.193441212820815
1e-05,70,p3,"K_ads,1",89.25653866190864,30.836,1.8945563192991517,0.16544327638365797,60.193441212820815
1e-05,70,p4,"K_ads,2",303.8979429493375,558.532,-0.45589877939072876,0.16544327638365797,60.193441212820815
1e-05,70,p5,A2,0.10000253378329402,0.7439,-0.8655699236681086,0.16544327638365797,60.193441212820815
1e-05,70,p6,E2,124943.35022061935,40000.0,2.123583755515484,0.16544327638365797,60.193441212820815
1e-05,70,p7,"K_ads,3",15924.686979103913,17197.0,-0.07398459155062433,0.16544327638365797,60.193441212820815
1e-05,70,p8,"K_ads,4",149592.4249446251,124119.0,0.20523388799962206,0.16544327638365797,60.193441212820815
1e-05,70,p9,Inhibition / adsorption,126563.81450545695,98084.0,0.29036147083578306,0.16544327638365797,60.193441212820815
1e-05,74,p1,A1,98626.44360658633,15672.02,5.293154526767214,0.16402517144658368,60.552974503678264
1e-05,74,p2,E1,9885.48304554543,3453.38,1.8625529323576988,0.16402517144658368,60.552974503678264
1e-05,74,p3,"K_ads,1",89.37226091251263,30.836,1.8983091488037565,0.16402517144658368,60.552974503678264
1e-05,74,p4,"K_ads,2",303.6489102031254,558.532,-0.4563446495399988,0.16402517144658368,60.552974503678264
1e-05,74,p5,A2,0.1000016161348172,0.7439,-0.8655711572324006,0.16402517144658368,60.552974503678264
1e-05,74,p6,E2,122957.9710946434,40000.0,2.073949277366085,0.16402517144658368,60.552974503678264
1e-05,74,p7,"K_ads,3",15190.69054748437,17197.0,-0.11666624716611212,0.16402517144658368,60.552974503678264
