noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-06,18,p7,"K_ads,3",14417.8409,17197.0,-0.16160720474501372,0.5058765035052358,
1e-06,18,p8,"K_ads,4",16015.318,124119.0,-0.8709680387370186,0.5058765035052358,
1e-06,18,p9,Inhibition / adsorption,40375.0201,98084.0,-0.5883628308388728,0.5058765035052358,
1e-06,20,p1,A1,0.114566489,15672.02,-0.9999926897433133,0.5236412289838802,
1e-06,20,p2,E1,4.7517177,3453.38,-0.998624038565116,0.5236412289838802,
1e-06,20,p3,"K_ads,1",0.106502597,30.836,-0.9965461604293683,0.5236412289838802,
1e-06,20,p4,"K_ads,2",0.1307794,558.532,-0.9997658515537157,0.5236412289838802,
1e-06,20,p5,A2,0.53902904,0.7439,-0.2754012098400323,0.5236412289838802,
1e-06,20,p6,E2,28614.8194,40000.0,-0.284629515,0.5236412289838802,
1e-06,20,p7,"K_ads,3",15136.3591,17197.0,-0.11982560330290169,0.5236412289838802,
1e-06,20,p8,"K_ads,4",11973.5959,124119.0,-0.9035313215543148,0.5236412289838802,
1e-06,20,p9,Inhibition / adsorption,40065.8812,98084.0,-0.5915146078871172,0.5236412289838802,
1e-06,22,p1,A1,413.097639,15672.02,-0.9736410724973552,0.36873423919834075,
1e-06,22,p2,E1,7.32008586,3453.38,-0.9978803126617981,0.36873423919834075,
1e-06,22,p3,"K_ads,1",0.170470594,30.836,-0.9944717021014399,0.36873423919834075,
1e-06,22,p4,"K_ads,2",11.5507023,558.532,-0.9793195335271748,0.36873423919834075,
1e-06,22,p5,A2,35.7042286,0.7439,46.99600564592014,0.36873423919834075,
1e-06,22,p6,E2,28485.5832,40000.0,-0.28786041999999995,0.36873423919834075,
1e-06,22,p7,"K_ads,3",25112.1911,17197.0,0.46026580798976563,0.36873423919834075,
1e-06,22,p8,"K_ads,4",27377.4168,124119.0,-0.7794260604742222,0.36873423919834075,
1e-06,22,p9,Inhibition / adsorption,27320.1087,98084.0,-0.7214621273602219,0.36873423919834075,
1e-06,24,p1,A1,1663.78419,15672.02,-0.8938372851744701,0.36967988138863345,
1e-06,24,p2,E1,7.64998905,3453.38,-0.997784782140975,0.36967988138863345,
1e-06,24,p3,"K_ads,1",0.118796845,30.836,-0.9961474625437801,0.36967988138863345,
1e-06,24,p4,"K_ads,2",8.78293408,558.532,-0.9842749670923062,0.36967988138863345,
1e-06,24,p5,A2,74.942989,0.7439,99.7433646995564,0.36967988138863345,
1e-06,24,p6,E2,29442.0325,40000.0,-0.26394918749999996,0.36967988138863345,
1e-06,24,p7,"K_ads,3",24138.7424,17197.0,0.4036600802465546,0.36967988138863345,
1e-06,24,p8,"K_ads,4",27566.6688,124119.0,-0.777901297947937,0.36967988138863345,
1e-06,24,p9,Inhibition / adsorption,27473.7373,98084.0,-0.7198958311243423,0.36967988138863345,
1e-06,26,p1,A1,46.5632421,15672.02,-0.9970288933972775,0.4161325411500046,
1e-06,26,p2,E1,4.44903081,3453.38,-0.9987116880244862,0.4161325411500046,
1e-06,26,p3,"K_ads,1",2.08147321,30.836,-0.9324985987157868,0.4161325411500046,
1e-06,26,p4,"K_ads,2",0.115055663,558.532,-0.9997940034536964,0.4161325411500046,
1e-06,26,p5,A2,3.00788827,0.7439,3.0434040462427747,0.4161325411500046,
1e-06,26,p6,E2,68503.9138,40000.0,0.7125978449999999,0.4161325411500046,
1e-06,26,p7,"K_ads,3",23516.0536,17197.0,0.3674509274873524,0.4161325411500046,
1e-06,26,p8,"K_ads,4",23938.1835,124119.0,-0.8071352210378749,0.4161325411500046,
1e-06,26,p9,Inhibition / adsorption,29293.7908,98084.0,-0.7013397618367929,0.4161325411500046,
1e-06,28,p1,A1,0.118665287,15672.02,-0.9999924282072764,0.5094514199767296,
1e-06,28,p2,E1,3.82341628,3453.38,-0.9988928480850645,0.5094514199767296,
1e-06,28,p3,"K_ads,1",0.112327399,30.836,-0.9963572642690361,0.5094514199767296,
1e-06,28,p4,"K_ads,2",0.142000118,558.532,-0.9997457618936784,0.5094514199767296,
1e-06,28,p5,A2,0.552389231,0.7439,-0.25744154993950796,0.5094514199767296,
1e-06,28,p6,E2,27375.2644,40000.0,-0.31561839,0.5094514199767296,
1e-06,28,p7,"K_ads,3",13226.8424,17197.0,-0.23086338314822355,0.5094514199767296,
1e-06,28,p8,"K_ads,4",15191.1662,124119.0,-0.8776080519501446,0.5094514199767296,
1e-06,28,p9,Inhibition / adsorption,41174.8459,98084.0,-0.5802083326536438,0.5094514199767296,
1e-06,30,p1,A1,0.11855815,15672.02,-0.9999924350434725,0.5069012127002626,
1e-06,30,p2,E1,5.18074122,3453.38,-0.9984998056339007,0.5069012127002626,
1e-06,30,p3,"K_ads,1",0.110914008,30.836,-0.9964031000129718,0.5069012127002626,
1e-06,30,p4,"K_ads,2",0.117342214,558.532,-0.999789909595153,0.5069012127002626,
1e-06,30,p5,A2,0.552917146,0.7439,-0.2567318913832505,0.5069012127002626,
1e-06,30,p6,E2,27344.7981,40000.0,-0.3163800475,0.5069012127002626,
1e-06,30,p7,"K_ads,3",13264.6588,17197.0,-0.22866437169273715,0.5069012127002626,
1e-06,30,p8,"K_ads,4",15461.8128,124119.0,-0.875427510695381,0.5069012127002626,
1e-06,30,p9,Inhibition / adsorption,41218.5114,98084.0,-0.5797631479140328,0.5069012127002626,
1e-06,32,p1,A1,0.11759205,15672.02,-0.9999924966883655,0.5046230335118613,
1e-06,32,p2,E1,5.21116016,3453.38,-0.9984909971795748,0.5046230335118613,
1e-06,32,p3,"K_ads,1",0.109315292,30.836,-0.9964549457776625,0.5046230335118613,
1e-06,32,p4,"K_ads,2",0.116552867,558.532,-0.999791322848109,0.5046230335118613,
1e-06,32,p5,A2,0.546327652,0.7439,-0.2655899287538648,0.5046230335118613,
1e-06,32,p6,E2,27457.0829,40000.0,-0.3135729275,0.5046230335118613,
1e-06,32,p7,"K_ads,3",13542.0308,17197.0,-0.21253527940919925,0.5046230335118613,
1e-06,32,p8,"K_ads,4",16106.6834,124119.0,-0.8702319274244878,0.5046230335118613,
1e-06,32,p9,Inhibition / adsorption,40848.8309,98084.0,-0.5835321673259655,0.5046230335118613,
1e-06,34,p1,A1,0.115850773,15672.02,-0.9999926077957405,0.504397855593366,
1e-06,34,p2,E1,5.29377538,3453.38,-0.9984670741766037,0.504397855593366,
1e-06,34,p3,"K_ads,1",0.107268758,30.836,-0.996521314113374,0.504397855593366,
1e-06,34,p4,"K_ads,2",0.114962655,558.532,-0.999794169975937,0.504397855593366,
1e-06,34,p5,A2,0.54170331,0.7439,-0.2718062777255007,0.504397855593366,
1e-06,34,p6,E2,27455.2651,40000.0,-0.31361837249999996,0.504397855593366,
1e-06,34,p7,"K_ads,3",13776.5236,17197.0,-0.19889959876722682,0.504397855593366,
1e-06,34,p8,"K_ads,4",16243.6927,124119.0,-0.8691280730589193,0.504397855593366,
1e-06,34,p9,Inhibition / adsorption,40668.3764,98084.0,-0.5853719628073896,0.504397855593366,
1e-06,36,p1,A1,0.114533264,15672.02,-0.9999926918633335,0.509186892213774,
1e-06,36,p2,E1,5.62609239,3453.38,-0.9983708446826008,0.509186892213774,
1e-06,36,p3,"K_ads,1",0.105290548,30.836,-0.9965854667272019,0.509186892213774,
1e-06,36,p4,"K_ads,2",0.110284397,558.532,-0.9998025459651372,0.509186892213774,
1e-06,36,p5,A2,0.538557894,0.7439,-0.27603455571985486,0.509186892213774,
1e-06,36,p6,E2,28954.4786,40000.0,-0.27613803500000006,0.509186892213774,
1e-06,36,p7,"K_ads,3",15389.3633,17197.0,-0.10511349072512642,0.509186892213774,
1e-06,36,p8,"K_ads,4",14870.5733,124119.0,-0.8801909997663532,0.509186892213774,
1e-06,36,p9,Inhibition / adsorption,40098.2904,98084.0,-0.5911841849842991,0.509186892213774,
1e-06,38,p1,A1,0.116534529,15672.02,-0.9999925641666486,0.5016494232472966,
1e-06,38,p2,E1,4.82577944,3453.38,-0.998602592405122,0.5016494232472966,
1e-06,38,p3,"K_ads,1",0.108414612,30.836,-0.9964841544947464,0.5016494232472966,
1e-06,38,p4,"K_ads,2",0.120726897,558.532,-0.9997838496326082,0.5016494232472966,
1e-06,38,p5,A2,0.543314814,0.7439,-0.26963998655733296,0.5016494232472966,
1e-06,38,p6,E2,27674.8176,40000.0,-0.30812956,0.5016494232472966,
1e-06,38,p7,"K_ads,3",13834.0515,17197.0,-0.19555436994824682,0.5016494232472966,
1e-06,38,p8,"K_ads,4",17071.497,124119.0,-0.8624586324414473,0.5016494232472966,
1e-06,38,p9,Inhibition / adsorption,40669.496,98084.0,-0.5853605481016272,0.5016494232472966,
1e-06,40,p1,A1,1315.87232,15672.02,-0.9160368401775904,0.33290793433416027,
1e-06,40,p2,E1,14.6373899,3453.38,-0.9957614308590425,0.33290793433416027,
1e-06,40,p3,"K_ads,1",1.16963716,30.836,-0.962069102347905,0.33290793433416027,
1e-06,40,p4,"K_ads,2",11.1766792,558.532,-0.9799891873697479,0.33290793433416027,
1e-06,40,p5,A2,168.744831,0.7439,225.83805753461488,0.33290793433416027,
1e-06,40,p6,E2,36087.2143,40000.0,-0.09781964250000001,0.33290793433416027,
1e-06,40,p7,"K_ads,3",25193.5829,17197.0,0.4649987148921324,0.33290793433416027,
1e-06,40,p8,"K_ads,4",31382.3515,124119.0,-0.7471591658005623,0.33290793433416027,
1e-06,40,p9,Inhibition / adsorption,32054.2098,98084.0,-0.6731963439500837,0.33290793433416027,
1e-06,42,p1,A1,1036.27556,15672.02,-0.9338773457410084,0.3384740521120145,
1e-06,42,p2,E1,12.8492748,3453.38,-0.996279217809798,0.3384740521120145,
1e-06,42,p3,"K_ads,1",1.18182997,30.836,-0.9616736940588922,0.3384740521120145,
1e-06,42,p4,"K_ads,2",9.45811093,558.532,-0.9830661252533427,0.3384740521120145,
1e-06,42,p5,A2,144.502716,0.7439,193.25018954160504,0.3384740521120145,
1e-06,42,p6,E2,35186.4076,40000.0,-0.12033981000000003,0.3384740521120145,
1e-06,42,p7,"K_ads,3",24085.4638,17197.0,0.40056194685119506,0.3384740521120145,
1e-06,42,p8,"K_ads,4",30374.1695,124119.0,-0.7552818706241591,0.3384740521120145,
1e-06,42,p9,Inhibition / adsorption,31080.3061,98084.0,-0.6831256259940459,0.3384740521120145,
1e-06,44,p1,A1,990.359005,15672.02,-0.9368071885436593,0.3384706597493073,
1e-06,44,p2,E1,12.7800185,3453.38,-0.9962992724519166,0.3384706597493073,
1e-06,44,p3,"K_ads,1",1.20038015,30.836,-0.9610721186275781,0.3384706597493073,
1e-06,44,p4,"K_ads,2",9.57846394,558.532,-0.9828506442961191,0.3384706597493073,
1e-06,44,p5,A2,140.683074,0.7439,188.11557198548192,0.3384706597493073,
1e-06,44,p6,E2,35140.6657,40000.0,-0.12148335750000006,0.3384706597493073,
1e-06,44,p7,"K_ads,3",24040.8676,17197.0,0.3979686922137583,0.3384706597493073,
1e-06,44,p8,"K_ads,4",30332.508,124119.0,-0.7556175283397385,0.3384706597493073,
1e-06,44,p9,Inhibition / adsorption,31044.1486,98084.0,-0.683494264100159,0.3384706597493073,
1e-06,46,p1,A1,716.090262,15672.02,-0.9543077240840683,0.3337293446443436,
1e-06,46,p2,E1,13.3287303,3453.38,-0.996140381220717,0.3337293446443436,
1e-06,46,p3,"K_ads,1",2.32551038,30.836,-0.9245845641458036,0.3337293446443436,
1e-06,46,p4,"K_ads,2",9.72243066,558.532,-0.982592885170411,0.3337293446443436,
1e-06,46,p5,A2,114.174376,0.7439,152.4808119370883,0.3337293446443436,
1e-06,46,p6,E2,35167.0693,40000.0,-0.12082326749999993,0.3337293446443436,
1e-06,46,p7,"K_ads,3",24965.0546,17197.0,0.45170986800023255,0.3337293446443436,
1e-06,46,p8,"K_ads,4",30563.508,124119.0,-0.7537564111860392,0.3337293446443436,
1e-06,46,p9,Inhibition / adsorption,31415.302,98084.0,-0.6797102279678643,0.3337293446443436,
1e-06,48,p1,A1,755.398156,15672.02,-0.9517995666161734,0.33550915267814213,
1e-06,48,p2,E1,13.440947,3453.38,-0.9961078864764376,0.33550915267814213,
1e-06,48,p3,"K_ads,1",1.53477287,30.836,-0.9502278872097548,0.33550915267814213,
1e-06,48,p4,"K_ads,2",9.99782879,558.532,-0.9820998102346867,0.33550915267814213,
1e-06,48,p5,A2,124.020467,0.7439,165.71658421830892,0.33550915267814213,
1e-06,48,p6,E2,35308.3795,40000.0,-0.11729051249999993,0.33550915267814213,
1e-06,48,p7,"K_ads,3",24784.0366,17197.0,0.4411837297203,0.33550915267814213,
1e-06,48,p8,"K_ads,4",30656.7724,124119.0,-0.7530050000402839,0.33550915267814213,
1e-06,48,p9,Inhibition / adsorption,31436.2672,98084.0,-0.6794964805676766,0.33550915267814213,
1e-06,50,p1,A1,0.129566234,15672.02,-0.9999917326398257,0.4948689785382361,
1e-06,50,p2,E1,2.15100451,3453.38,-0.9993771306632923,0.4948689785382361,
1e-06,50,p3,"K_ads,1",0.123597131,30.836,-0.9959917910559086,0.4948689785382361,
1e-06,50,p4,"K_ads,2",0.15898376,558.532,-0.9997153542500699,0.4948689785382361,
1e-06,50,p5,A2,0.559118209,0.7439,-0.24839600887216026,0.4948689785382361,
1e-06,50,p6,E2,30973.8325,40000.0,-0.2256541875,0.4948689785382361,
1e-06,50,p7,"K_ads,3",15426.1363,17197.0,-0.10297515264290283,0.4948689785382361,
1e-06,50,p8,"K_ads,4",20341.6914,124119.0,-0.8361113818190608,0.4948689785382361,
1e-06,50,p9,Inhibition / adsorption,40012.1219,98084.0,-0.592062702377554,0.4948689785382361,
1e-06,52,p1,A1,0.121642489,15672.02,-0.9999922382380191,0.5040094288605947,
1e-06,52,p2,E1,3.18827344,3453.38,-0.9990767672714848,0.5040094288605947,
1e-06,52,p3,"K_ads,1",0.114616433,30.836,-0.9962830317486056,0.5040094288605947,
1e-06,52,p4,"K_ads,2",0.144309663,558.532,-0.9997416268665001,0.5040094288605947,
1e-06,52,p5,A2,0.541767768,0.7439,-0.27171962898239005,0.5040094288605947,
1e-06,52,p6,E2,29206.9526,40000.0,-0.269826185,0.5040094288605947,
1e-06,52,p7,"K_ads,3",15118.6412,17197.0,-0.12085589346979124,0.5040094288605947,
1e-06,52,p8,"K_ads,4",16899.4786,124119.0,-0.8638445475712824,0.5040094288605947,
1e-06,52,p9,Inhibition / adsorption,39543.0338,98084.0,-0.5968452163451735,0.5040094288605947,
1e-06,54,p1,A1,504.309855,15672.02,-0.9678210048864154,0.3356245972274751,
1e-06,54,p2,E1,12.9753424,3453.38,-0.9962427122413403,0.3356245972274751,
1e-06,54,p3,"K_ads,1",2.11944865,30.836,-0.9312670693345441,0.3356245972274751,
1e-06,54,p4,"K_ads,2",9.99183771,558.532,-0.9821105367105196,0.3356245972274751,
1e-06,54,p5,A2,95.6809216,0.7439,127.6206769727114,0.3356245972274751,
1e-06,54,p6,E2,34676.6466,40000.0,-0.133083835,0.3356245972274751,
1e-06,54,p7,"K_ads,3",25144.9132,17197.0,0.4621685875443391,0.3356245972274751,
1e-06,54,p8,"K_ads,4",30420.5584,124119.0,-0.7549081252668809,0.3356245972274751,
1e-06,54,p9,Inhibition / adsorption,31226.0725,98084.0,-0.6816394875820726,0.3356245972274751,
1e-06,56,p1,A1,0.115602477,15672.02,-0.9999926236390075,0.5140984813009027,
1e-06,56,p2,E1,5.30824961,3453.38,-0.9984628828538996,0.5140984813009027,
1e-06,56,p3,"K_ads,1",0.106954148,30.836,-0.9965315167985471,0.5140984813009027,
1e-06,56,p4,"K_ads,2",0.110204099,558.532,-0.9998026897312955,0.5140984813009027,
1e-06,56,p5,A2,0.538490898,0.7439,-0.27612461621185636,0.5140984813009027,
1e-06,56,p6,E2,29591.5518,40000.0,-0.26021120499999995,0.5140984813009027,
1e-06,56,p7,"K_ads,3",15998.1944,17197.0,-0.06971015874861893,0.5140984813009027,
1e-06,56,p8,"K_ads,4",13843.0266,124119.0,-0.8884697217992411,0.5140984813009027,
1e-06,56,p9,Inhibition / adsorption,39726.8581,98084.0,-0.5949710645976918,0.5140984813009027,
1e-06,58,p1,A1,0.115875803,15672.02,-0.9999926061986266,0.5010430857722555,
1e-06,58,p2,E1,5.29257273,3453.38,-0.9984674224296197,0.5010430857722555,
1e-06,58,p3,"K_ads,1",0.106608777,30.836,-0.9965427170514982,0.5010430857722555,
1e-06,58,p4,"K_ads,2",0.112529805,558.532,-0.9997985257693381,0.5010430857722555,
1e-06,58,p5,A2,0.536153836,0.7439,-0.2792662508401667,0.5010430857722555,
1e-06,58,p6,E2,28592.6807,40000.0,-0.28518298249999996,0.5010430857722555,
1e-06,58,p7,"K_ads,3",14835.542,17197.0,-0.1373180205849858,0.5010430857722555,
1e-06,58,p8,"K_ads,4",17116.3479,124119.0,-0.8620972784182922,0.5010430857722555,
1e-06,58,p9,Inhibition / adsorption,40058.0495,98084.0,-0.5915944547530688,0.5010430857722555,
1e-06,60,p1,A1,241.238473,15672.02,-0.9846070593962999,0.3745158776009277,
1e-06,60,p2,E1,6.01794007,3453.38,-0.998257376810545,0.3745158776009277,
1e-06,60,p3,"K_ads,1",0.669074562,30.836,-0.9783021610455312,0.3745158776009277,
1e-06,60,p4,"K_ads,2",4.13973718,558.532,-0.9925881826287483,0.3745158776009277,
1e-06,60,p5,A2,20.0525965,0.7439,25.95603777389434,0.3745158776009277,
1e-06,60,p6,E2,27961.888,40000.0,-0.3009528,0.3745158776009277,
1e-06,60,p7,"K_ads,3",22729.8448,17197.0,0.3217331395010757,0.3745158776009277,
1e-06,60,p8,"K_ads,4",25551.1595,124119.0,-0.7941398214616617,0.3745158776009277,
1e-06,60,p9,Inhibition / adsorption,26161.601,98084.0,-0.7332735104604218,0.3745158776009277,
1e-06,62,p1,A1,206.288892,15672.02,-0.9868371216984153,0.37296282638616446,
1e-06,62,p2,E1,6.2955857,3453.38,-0.9981769785833009,0.37296282638616446,
1e-06,62,p3,"K_ads,1",0.697169048,30.836,-0.9773910673239071,0.37296282638616446,
1e-06,62,p4,"K_ads,2",4.82282219,558.532,-0.9913651819591357,0.37296282638616446,
1e-06,62,p5,A2,21.6524632,0.7439,28.10668530716494,0.37296282638616446,
1e-06,62,p6,E2,27915.9942,40000.0,-0.302100145,0.37296282638616446,
1e-06,62,p7,"K_ads,3",23658.3695,17197.0,0.3757265511426412,0.37296282638616446,
1e-06,62,p8,"K_ads,4",25918.9897,124119.0,-0.7911762929124468,0.37296282638616446,
1e-06,62,p9,Inhibition / adsorption,26433.8605,98084.0,-0.7304977315362343,0.37296282638616446,
1e-06,64,p1,A1,0.116434589,15672.02,-0.9999925705436186,0.5027338958670537,
1e-06,64,p2,E1,5.18536107,3453.38,-0.9984984678575772,0.5027338958670537,
1e-06,64,p3,"K_ads,1",0.107355399,30.836,-0.9965185043779997,0.5027338958670537,
1e-06,64,p4,"K_ads,2",0.116421103,558.532,-0.9997915587593907,0.5027338958670537,
1e-06,64,p5,A2,0.538038069,0.7439,-0.27673333915848913,0.5027338958670537,
1e-06,64,p6,E2,28269.5984,40000.0,-0.29326004,0.5027338958670537,
1e-06,64,p7,"K_ads,3",14420.784,17197.0,-0.16143606442984243,0.5027338958670537,
1e-06,64,p8,"K_ads,4",16610.666,124119.0,-0.8661714483680983,0.5027338958670537,
1e-06,64,p9,Inhibition / adsorption,40275.6046,98084.0,-0.5893764059377676,0.5027338958670537,
1e-06,66,p1,A1,0.115729148,15672.02,-0.9999926155563865,0.5128528706562843,
1e-06,66,p2,E1,5.21948125,3453.38,-0.9984885876300899,0.5128528706562843,
1e-06,66,p3,"K_ads,1",0.107219404,30.836,-0.9965229146452199,0.5128528706562843,
1e-06,66,p4,"K_ads,2",0.111853979,558.532,-0.9997997357734203,0.5128528706562843,
1e-06,66,p5,A2,0.538957038,0.7439,-0.2754979997311466,0.5128528706562843,
1e-06,66,p6,E2,29440.5663,40000.0,-0.2639858425,0.5128528706562843,
1e-06,66,p7,"K_ads,3",15802.6179,17197.0,-0.0810828691050765,0.5128528706562843,
1e-06,66,p8,"K_ads,4",14118.7611,124119.0,-0.8862481884320692,0.5128528706562843,
1e-06,66,p9,Inhibition / adsorption,39806.3784,98084.0,-0.5941603278822234,0.5128528706562843,
1e-06,68,p1,A1,0.116143045,15672.02,-0.9999925891464534,0.5088302027188382,
1e-06,68,p2,E1,4.83778868,3453.38,-0.998599114872965,0.5088302027188382,
1e-06,68,p3,"K_ads,1",0.108338966,30.836,-0.996486607666364,0.5088302027188382,
1e-06,68,p4,"K_ads,2",0.116486528,558.532,-0.9997914416219662,0.5088302027188382,
1e-06,68,p5,A2,0.540433131,0.7439,-0.273513737061433,0.5088302027188382,
1e-06,68,p6,E2,28770.0888,40000.0,-0.28074777999999995,0.5088302027188382,
1e-06,68,p7,"K_ads,3",15052.416,17197.0,-0.12470686747688554,0.5088302027188382,
1e-06,68,p8,"K_ads,4",15165.9624,124119.0,-0.8778111135281463,0.5088302027188382,
1e-06,68,p9,Inhibition / adsorption,40053.9596,98084.0,-0.5916361526854532,0.5088302027188382,
1e-05,12,p1,A1,398.093856,15672.02,-0.974598433641611,0.35100657420123627,
1e-05,12,p2,E1,7.4045928,3453.38,-0.9978558418708627,0.35100657420123627,
1e-05,12,p3,"K_ads,1",0.609078709,30.836,-0.9802478042223376,0.35100657420123627,
1e-05,12,p4,"K_ads,2",9.79425445,558.532,-0.9824642913029155,0.35100657420123627,
1e-05,12,p5,A2,7.04467371,0.7439,8.469920298427207,0.35100657420123627,
1e-05,12,p6,E2,28826.9616,40000.0,-0.27932596000000004,0.35100657420123627,
1e-05,12,p7,"K_ads,3",24402.2922,17197.0,0.41898541606094086,0.35100657420123627,
1e-05,12,p8,"K_ads,4",27371.5545,124119.0,-0.7794732917603268,0.35100657420123627,
1e-05,12,p9,Inhibition / adsorption,27740.7137,98084.0,-0.7171739152155296,0.35100657420123627,
1e-05,14,p1,A1,0.116522857,15672.02,-0.9999925649114153,0.5099028066516019,
1e-05,14,p2,E1,4.79958939,3453.38,-0.9986101762939497,0.5099028066516019,
1e-05,14,p3,"K_ads,1",0.108694858,30.836,-0.9964750662212998,0.5099028066516019,
1e-05,14,p4,"K_ads,2",0.120090281,558.532,-0.9997849894348041,0.5099028066516019,
1e-05,14,p5,A2,0.54192122,0.7439,-0.271513348568356,0.5099028066516019,
1e-05,14,p6,E2,28716.9636,40000.0,-0.28207591000000004,0.5099028066516019,
1e-05,14,p7,"K_ads,3",14884.6339,17197.0,-0.1344633424434494,0.5099028066516019,
1e-05,14,p8,"K_ads,4",14834.9487,124119.0,-0.8804780194813042,0.5099028066516019,
1e-05,14,p9,Inhibition / adsorption,40210.8516,98084.0,-0.5900365849679866,0.5099028066516019,
1e-05,16,p1,A1,0.121177638,15672.02,-0.9999922678992242,0.5062748451141873,
1e-05,16,p2,E1,3.47348858,3453.38,-0.9989941771308111,0.5062748451141873,
1e-05,16,p3,"K_ads,1",0.115162386,30.836,-0.9962653266960695,0.5062748451141873,
1e-05,16,p4,"K_ads,2",0.134647567,558.532,-0.9997589259576891,0.5062748451141873,
1e-05,16,p5,A2,0.5499141,0.7439,-0.2607687861271677,0.5062748451141873,
1e-05,16,p6,E2,28553.5189,40000.0,-0.2861620275,0.5062748451141873,
1e-05,16,p7,"K_ads,3",14528.0163,17197.0,-0.15520054079199863,0.5062748451141873,
1e-05,16,p8,"K_ads,4",16181.0241,124119.0,-0.8696329804461848,0.5062748451141873,
1e-05,16,p9,Inhibition / adsorption,40209.1927,98084.0,-0.5900534980221035,0.5062748451141873,
1e-05,18,p1,A1,0.117072859,15672.02,-0.9999925298168966,0.5124818392968306,
1e-05,18,p2,E1,4.89299984,3453.38,-0.9985831273013686,0.5124818392968306,
1e-05,18,p3,"K_ads,1",0.109062132,30.836,-0.9964631556622131,0.5124818392968306,
1e-05,18,p4,"K_ads,2",0.121239289,558.532,-0.9997829322420202,0.5124818392968306,
1e-05,18,p5,A2,0.543407872,0.7439,-0.2695148917865305,0.5124818392968306,
1e-05,18,p6,E2,28356.9786,40000.0,-0.29107553500000005,0.5124818392968306,
1e-05,18,p7,"K_ads,3",14601.8075,17197.0,-0.15090960632668485,0.5124818392968306,
1e-05,18,p8,"K_ads,4",14182.8901,124119.0,-0.885731514917136,0.5124818392968306,
1e-05,18,p9,Inhibition / adsorption,40378.3735,98084.0,-0.5883286417764365,0.5124818392968306,
1e-05,20,p1,A1,0.117820558,15672.02,-0.9999924821077308,0.5093941085091147,
1e-05,20,p2,E1,4.54326017,3453.38,-0.9986844018990091,0.5093941085091147,
1e-05,20,p3,"K_ads,1",0.110143657,30.836,-0.9964280822091063,0.5093941085091147,
1e-05,20,p4,"K_ads,2",0.12417922,558.532,-0.9997776685668861,0.5093941085091147,
1e-05,20,p5,A2,0.543732679,0.7439,-0.26907826455168704,0.5093941085091147,
1e-05,20,p6,E2,28165.8037,40000.0,-0.2958549075,0.5093941085091147,
1e-05,20,p7,"K_ads,3",14312.9569,17197.0,-0.16770617549572606,0.5093941085091147,
1e-05,20,p8,"K_ads,4",15026.946,124119.0,-0.8789311386653131,0.5093941085091147,
1e-05,20,p9,Inhibition / adsorption,40400.9831,98084.0,-0.5880981291546022,0.5093941085091147,
1e-05,22,p1,A1,0.125233981,15672.02,-0.9999920090721554,0.5018603263182814,
1e-05,22,p2,E1,2.81997676,3453.38,-0.9991834154480538,0.5018603263182814,
1e-05,22,p3,"K_ads,1",0.11978473,30.836,-0.9961154258010119,0.5018603263182814,
1e-05,22,p4,"K_ads,2",0.139557729,558.532,-0.9997501347657789,0.5018603263182814,
1e-05,22,p5,A2,0.554549033,0.7439,-0.2545382000268853,0.5018603263182814,
1e-05,22,p6,E2,27457.8969,40000.0,-0.3135525775,0.5018603263182814,
1e-05,22,p7,"K_ads,3",13192.0459,17197.0,-0.23288678839332447,0.5018603263182814,
1e-05,22,p8,"K_ads,4",18031.0124,124119.0,-0.8547280239125356,0.5018603263182814,
1e-05,22,p9,Inhibition / adsorption,40805.3265,98084.0,-0.5839757095958565,0.5018603263182814,
1e-05,24,p1,A1,1141.58765,15672.02,-0.9271575935967412,0.3600018370212854,
1e-05,24,p2,E1,7.66872806,3453.38,-0.997779355860056,0.3600018370212854,
1e-05,24,p3,"K_ads,1",0.159437203,30.836,-0.9948295108639253,0.3600018370212854,
1e-05,24,p4,"K_ads,2",26.6337367,558.532,-0.9523147524224217,0.3600018370212854,
1e-05,24,p5,A2,86.6993277,0.7439,115.54701935744052,0.3600018370212854,
1e-05,24,p6,E2,29128.6523,40000.0,-0.27178369249999995,0.3600018370212854,
1e-05,24,p7,"K_ads,3",24216.7122,17197.0,0.40819399895330594,0.3600018370212854,
1e-05,24,p8,"K_ads,4",28710.0651,124119.0,-0.768689200686438,0.3600018370212854,
1e-05,24,p9,Inhibition / adsorption,27983.2419,98084.0,-0.7147012570857633,0.3600018370212854,
1e-05,26,p1,A1,1676.03138,15672.02,-0.8930558166720053,0.3706680111013752,
1e-05,26,p2,E1,7.59106322,3453.38,-0.9978018453746764,0.3706680111013752,
1e-05,26,p3,"K_ads,1",0.11570097,30.836,-0.9962478606174602,0.3706680111013752,
1e-05,26,p4,"K_ads,2",8.56591967,558.532,-0.9846635113655082,0.3706680111013752,
1e-05,26,p5,A2,80.1648054,0.7439,106.76287861271678,0.3706680111013752,
1e-05,26,p6,E2,29435.8612,40000.0,-0.26410347,0.3706680111013752,
1e-05,26,p7,"K_ads,3",24016.2912,17197.0,0.3965395824853172,0.3706680111013752,
1e-05,26,p8,"K_ads,4",27539.3784,124119.0,-0.7781211708118821,0.3706680111013752,
1e-05,26,p9,Inhibition / adsorption,27460.1131,98084.0,-0.7200347345132743,0.3706680111013752,
