noise,n_experiments,parameter,name,estimate,true_value,relative_error,rms_normalized_error,seconds
1e-07,34,p3,"K_ads,1",88.79395385534079,30.836,1.8795548662388375,0.2968484887595536,1368.1727805137634
1e-07,34,p4,"K_ads,2",340.28248699408914,558.532,-0.39075561114835117,0.2968484887595536,1368.1727805137634
1e-07,34,p5,A2,0.10000427630298188,0.7439,-0.8655675812569137,0.2968484887595536,1368.1727805137634
1e-07,34,p6,E2,149465.79009911593,40000.0,2.7366447524778983,0.2968484887595536,1368.1727805137634
1e-07,34,p7,"K_ads,3",100328.60578607951,17197.0,4.834076047338461,0.2968484887595536,1368.1727805137634
1e-07,34,p8,"K_ads,4",63396.28548430853,124119.0,-0.4892298078109836,0.2968484887595536,1368.1727805137634
1e-07,34,p9,Inhibition / adsorption,138306.69068926614,98084.0,0.4100841186051358,0.2968484887595536,1368.1727805137634
1e-05,35,p1,A1,72021.08238999965,15672.02,3.5955200663347573,0.20398793951030747,1450.789540052414
1e-05,35,p2,E1,9881.945926188311,3453.38,1.861528683836795,0.20398793951030747,1450.789540052414
1e-05,35,p3,"K_ads,1",90.78248766557007,30.836,1.9440422773890933,0.20398793951030747,1450.789540052414
1e-05,35,p4,"K_ads,2",273.2268421978234,558.532,-0.5108125547008526,0.20398793951030747,1450.789540052414
1e-05,35,p5,A2,0.10003606559010965,0.7439,-0.8655248479767311,0.20398793951030747,1450.789540052414
1e-05,35,p6,E2,149429.70882207842,40000.0,2.7357427205519604,0.20398793951030747,1450.789540052414
1e-05,35,p7,"K_ads,3",35547.39089039437,17197.0,1.0670693080417728,0.20398793951030747,1450.789540052414
1e-05,35,p8,"K_ads,4",149025.54726629984,124119.0,0.2006666768689712,0.20398793951030747,1450.789540052414
1e-05,35,p9,Inhibition / adsorption,129935.61933740701,98084.0,0.32473817684236994,0.20398793951030747,1450.789540052414
1e-06,35,p1,A1,72448.62412541508,15672.02,3.622800642509075,0.20409880237152692,1451.0787291526794
1e-06,35,p2,E1,9882.78783901138,3453.38,1.8617724776918207,0.20409880237152692,1451.0787291526794
1e-06,35,p3,"K_ads,1",90.94598847426148,30.836,1.9493445477448919,0.20409880237152692,1451.0787291526794
1e-06,35,p4,"K_ads,2",273.9120092014329,558.532,-0.5095858264138261,0.20409880237152692,1451.0787291526794
1e-06,35,p5,A2,0.10002710681341077,0.7439,-0.8655368909619428,0.20409880237152692,1451.0787291526794
1e-06,35,p6,E2,149480.68266826545,40000.0,2.7370170667066365,0.20409880237152692,1451.0787291526794
1e-06,35,p7,"K_ads,3",35553.30863454018,17197.0,1.0674134229540142,0.20409880237152692,1451.0787291526794
1e-06,35,p8,"K_ads,4",149006.7858010877,124119.0,0.2005155197921971,0.20409880237152692,1451.0787291526794
1e-06,35,p9,Inhibition / adsorption,130202.99952919739,98084.0,0.32746420954689237,0.20409880237152692,1451.0787291526794
1e-07,35,p1,A1,19.69374768518389,15672.02,-0.9987433816645727,0.30994482821042496,1385.9014916419983
1e-07,35,p2,E1,7.162042082922212,3453.38,-0.9979260776158656,0.30994482821042496,1385.9014916419983
1e-07,35,p3,"K_ads,1",2.2963667279429165,30.836,-0.9255296819320626,0.30994482821042496,1385.9014916419983
1e-07,35,p4,"K_ads,2",135.1156867099058,558.532,-0.758087832550497,0.30994482821042496,1385.9014916419983
1e-07,35,p5,A2,0.40962662967937263,0.7439,-0.44935256125907697,0.30994482821042496,1385.9014916419983
1e-07,35,p6,E2,27223.419402226486,40000.0,-0.31941451494433787,0.30994482821042496,1385.9014916419983
1e-07,35,p7,"K_ads,3",10000.944089386501,17197.0,-0.41844832881395005,0.30994482821042496,1385.9014916419983
1e-07,35,p8,"K_ads,4",67293.99257828834,124119.0,-0.4578268228209353,0.30994482821042496,1385.9014916419983
1e-07,35,p9,Inhibition / adsorption,30722.505405195505,98084.0,-0.6867735267200001,0.30994482821042496,1385.9014916419983
1e-05,36,p1,A1,26418.999484167114,15672.02,0.6857430940087565,0.17085168542175513,1467.42067694664
1e-05,36,p2,E1,9141.294782980136,3453.38,1.6470573128297887,0.17085168542175513,1467.42067694664
1e-05,36,p3,"K_ads,1",64.77373194065527,30.836,1.1005880120850717,0.17085168542175513,1467.42067694664
1e-05,36,p4,"K_ads,2",196.6999818898273,558.532,-0.6478268355441993,0.17085168542175513,1467.42067694664
1e-05,36,p5,A2,0.10468458825324234,0.7439,-0.8592759937448012,0.17085168542175513,1467.42067694664
1e-05,36,p6,E2,128289.11813731602,40000.0,2.2072279534329007,0.17085168542175513,1467.42067694664
1e-05,36,p7,"K_ads,3",28107.641065645894,17197.0,0.6344502567683836,0.17085168542175513,1467.42067694664
1e-05,36,p8,"K_ads,4",141956.25067242637,124119.0,0.1437108796592493,0.17085168542175513,1467.42067694664
1e-05,36,p9,Inhibition / adsorption,118376.32670003778,98084.0,0.2068872262554319,0.17085168542175513,1467.42067694664
1e-06,36,p1,A1,23980.948653212123,15672.02,0.5301759858149825,0.19816248450118656,1480.390135526657
1e-06,36,p2,E1,9884.064755173484,3453.38,1.8621422360624904,0.19816248450118656,1480.390135526657
1e-06,36,p3,"K_ads,1",62.738564556774534,30.836,1.034588291502612,0.19816248450118656,1480.390135526657
1e-06,36,p4,"K_ads,2",190.55972758931688,558.532,-0.6588203941952889,0.19816248450118656,1480.390135526657
1e-06,36,p5,A2,0.10001552848387747,0.7439,-0.8655524553248051,0.19816248450118656,1480.390135526657
1e-06,36,p6,E2,149504.7390907774,40000.0,2.7376184772694354,0.19816248450118656,1480.390135526657
1e-06,36,p7,"K_ads,3",35309.67412361239,17197.0,1.0532461547719016,0.19816248450118656,1480.390135526657
1e-06,36,p8,"K_ads,4",148965.33508620385,124119.0,0.2001815603268142,0.19816248450118656,1480.390135526657
1e-06,36,p9,Inhibition / adsorption,111293.546126732,98084.0,0.13467585056412876,0.19816248450118656,1480.390135526657
1e-07,36,p1,A1,24672.023372641568,15672.02,0.5742720703930678,0.18935188930239744,1479.2102267742157
1e-07,36,p2,E1,9787.646180007512,3453.38,1.8342221765364692,0.18935188930239744,1479.2102267742157
1e-07,36,p3,"K_ads,1",63.316417453524,30.836,1.0533278458141133,0.18935188930239744,1479.2102267742157
1e-07,36,p4,"K_ads,2",192.46037295484294,558.532,-0.6554174640757505,0.18935188930239744,1479.2102267742157
1e-07,36,p5,A2,0.10094239108948248,0.7439,-0.8643065047862852,0.18935188930239744,1479.2102267742157
1e-07,36,p6,E2,142340.8734875072,40000.0,2.55852183718768,0.18935188930239744,1479.2102267742157
1e-07,36,p7,"K_ads,3",32903.11289063001,17197.0,0.9133053957451885,0.18935188930239744,1479.2102267742157
1e-07,36,p8,"K_ads,4",146566.03733550955,124119.0,0.18085093608157937,0.18935188930239744,1479.2102267742157
1e-07,36,p9,Inhibition / adsorption,113705.7295007714,98084.0,0.15926888688034133,0.18935188930239744,1479.2102267742157
1e-05,37,p1,A1,31017.693808765598,15672.02,0.9791765074805671,0.19831302823453653,1526.0232224464417
1e-05,37,p2,E1,9883.701835900396,3453.38,1.8620371450290427,0.19831302823453653,1526.0232224464417
1e-05,37,p3,"K_ads,1",69.24891171195937,30.836,1.245716425994272,0.19831302823453653,1526.0232224464417
1e-05,37,p4,"K_ads,2",204.99984597925123,558.532,-0.6329666948728968,0.19831302823453653,1526.0232224464417
1e-05,37,p5,A2,0.10001919491351847,0.7439,-0.8655475266655216,0.19831302823453653,1526.0232224464417
1e-05,37,p6,E2,149531.32512669507,40000.0,2.7382831281673767,0.19831302823453653,1526.0232224464417
1e-05,37,p7,"K_ads,3",34701.18188742815,17197.0,1.0178625276169189,0.19831302823453653,1526.0232224464417
1e-05,37,p8,"K_ads,4",149157.30996109324,124119.0,0.2017282604685281,0.19831302823453653,1526.0232224464417
1e-05,37,p9,Inhibition / adsorption,117556.44930643663,98084.0,0.19852829520040602,0.19831302823453653,1526.0232224464417
1e-06,37,p1,A1,32090.80834555605,15672.02,1.0476497825778712,0.19842081158092192,1491.5809609889984
1e-06,37,p2,E1,9883.688812955414,3453.38,1.8620333739569388,0.19842081158092192,1491.5809609889984
1e-06,37,p3,"K_ads,1",70.0285805709026,30.836,1.271000796825224,0.19842081158092192,1491.5809609889984
1e-06,37,p4,"K_ads,2",207.32640013367194,558.532,-0.6288012143732643,0.19842081158092192,1491.5809609889984
1e-06,37,p5,A2,0.10001932238772115,0.7439,-0.8655473553061955,0.19842081158092192,1491.5809609889984
1e-06,37,p6,E2,149529.7526054102,40000.0,2.738243815135255,0.19842081158092192,1491.5809609889984
1e-06,37,p7,"K_ads,3",34677.40557739069,17197.0,1.0164799428615856,0.19842081158092192,1491.5809609889984
1e-06,37,p8,"K_ads,4",149278.26007674856,124119.0,0.20270272945116022,0.19842081158092192,1491.5809609889984
1e-06,37,p9,Inhibition / adsorption,118149.68418614598,98084.0,0.2045765281406344,0.19842081158092192,1491.5809609889984
1e-07,37,p1,A1,32482.04319691465,15672.02,1.072613689678462,0.19499765243886766,1513.3126533031464
1e-07,37,p2,E1,9834.375124746628,3453.38,1.8477535413845645,0.19499765243886766,1513.3126533031464
1e-07,37,p3,"K_ads,1",70.31840733617844,30.836,1.2803997709228967,0.19499765243886766,1513.3126533031464
1e-07,37,p4,"K_ads,2",208.14321819491235,558.532,-0.6273387770174093,0.19499765243886766,1513.3126533031464
1e-07,37,p5,A2,0.10049631765264815,0.7439,-0.8649061464542975,0.19499765243886766,1513.3126533031464
1e-07,37,p6,E2,146663.3084535733,40000.0,2.6665827113393323,0.19499765243886766,1513.3126533031464
1e-07,37,p7,"K_ads,3",33729.72612116787,17197.0,0.9613726883274915,0.19499765243886766,1513.3126533031464
1e-07,37,p8,"K_ads,4",148306.54814472163,124119.0,0.19487385609553437,0.19499765243886766,1513.3126533031464
1e-07,37,p9,Inhibition / adsorption,119064.33265654738,98084.0,0.2139016828080766,0.19499765243886766,1513.3126533031464
1e-05,38,p1,A1,50549.358947153014,15672.02,2.2254526823697907,0.18513547080073733,1004.9113895893097
1e-05,38,p2,E1,9885.305251795651,3453.38,1.8625014483768514,0.18513547080073733,1004.9113895893097
1e-05,38,p3,"K_ads,1",78.8897989537837,30.836,1.5583668100202264,0.18513547080073733,1004.9113895893097
1e-05,38,p4,"K_ads,2",247.96310315591745,558.532,-0.5560449479064451,0.18513547080073733,1004.9113895893097
1e-05,38,p5,A2,0.10000358488316587,0.7439,-0.8655685107095499,0.18513547080073733,1004.9113895893097
1e-05,38,p6,E2,142221.61128145028,40000.0,2.555540282036257,0.18513547080073733,1004.9113895893097
1e-05,38,p7,"K_ads,3",27482.032571946373,17197.0,0.5980713247628291,0.18513547080073733,1004.9113895893097
1e-05,38,p8,"K_ads,4",149592.51768986677,124119.0,0.20523463522802127,0.18513547080073733,1004.9113895893097
1e-05,38,p9,Inhibition / adsorption,127947.26842600734,98084.0,0.3044662577587307,0.18513547080073733,1004.9113895893097
1e-06,38,p1,A1,50594.40018136011,15672.02,2.2283266727173725,0.1846001885366546,1532.6494529247284
1e-06,38,p2,E1,9884.281099251566,3453.38,1.8622048831149673,0.1846001885366546,1532.6494529247284
1e-06,38,p3,"K_ads,1",79.01428264898948,30.836,1.5624037699114504,0.1846001885366546,1532.6494529247284
1e-06,38,p4,"K_ads,2",247.3975757944326,558.532,-0.5570574724555932,0.1846001885366546,1532.6494529247284
1e-06,38,p5,A2,0.1000135912824379,0.7439,-0.8655550594401964,0.1846001885366546,1532.6494529247284
1e-06,38,p6,E2,141694.18095558815,40000.0,2.5423545238897036,0.1846001885366546,1532.6494529247284
1e-06,38,p7,"K_ads,3",27333.50731461654,17197.0,0.589434628982761,0.1846001885366546,1532.6494529247284
1e-06,38,p8,"K_ads,4",149584.21610844217,124119.0,0.20516775117783875,0.1846001885366546,1532.6494529247284
1e-06,38,p9,Inhibition / adsorption,128214.2931479405,98084.0,0.3071886663262152,0.1846001885366546,1532.6494529247284
1e-07,38,p1,A1,61961.64935634056,15672.02,2.953647925177518,0.2846193927582162,1518.7646114826202
1e-07,38,p2,E1,9884.411149475503,3453.38,1.8622425419373203,0.2846193927582162,1518.7646114826202
1e-07,38,p3,"K_ads,1",100.48303296936913,30.836,2.2586273501546614,0.2846193927582162,1518.7646114826202
1e-07,38,p4,"K_ads,2",226.3081580661766,558.532,-0.5948161285903465,0.2846193927582162,1518.7646114826202
1e-07,38,p5,A2,0.10001220215672774,0.7439,-0.8655569267956341,0.2846193927582162,1518.7646114826202
1e-07,38,p6,E2,149569.67329740876,40000.0,2.7392418324352192,0.2846193927582162,1518.7646114826202
1e-07,38,p7,"K_ads,3",84249.54914352373,17197.0,3.8990840927791903,0.2846193927582162,1518.7646114826202
1e-07,38,p8,"K_ads,4",55907.479202446986,124119.0,-0.5495655040529895,0.2846193927582162,1518.7646114826202
1e-07,38,p9,Inhibition / adsorption,128419.34136607443,98084.0,0.30927920319394014,0.2846193927582162,1518.7646114826202
1e-05,39,p1,A1,23249.480927012522,15672.02,0.48350250491082336,0.17617395821087126,1545.0725271701813
1e-05,39,p2,E1,9885.36029237823,3453.38,1.862517386554109,0.17617395821087126,1545.0725271701813
1e-05,39,p3,"K_ads,1",61.48193203378345,30.836,0.9938361666164046,0.17617395821087126,1545.0725271701813
1e-05,39,p4,"K_ads,2",188.05229496018734,558.532,-0.6633097209109106,0.17617395821087126,1545.0725271701813
1e-05,39,p5,A2,0.10000304380458562,0.7439,-0.8655692380634687,0.17617395821087126,1545.0725271701813
1e-05,39,p6,E2,138121.10418593054,40000.0,2.4530276046482635,0.17617395821087126,1545.0725271701813
1e-05,39,p7,"K_ads,3",26479.67304112573,17197.0,0.5397844415378107,0.17617395821087126,1545.0725271701813
1e-05,39,p8,"K_ads,4",149592.98336257625,124119.0,0.20523838705255645,0.17617395821087126,1545.0725271701813
1e-05,39,p9,Inhibition / adsorption,105906.3110335365,98084.0,0.07975114222030612,0.17617395821087126,1545.0725271701813
1e-06,39,p1,A1,23293.822538381155,15672.02,0.48633185373558446,0.17610925441799385,1574.3996834754944
1e-06,39,p2,E1,9885.360309177184,3453.38,1.8625173914186053,0.17610925441799385,1574.3996834754944
1e-06,39,p3,"K_ads,1",61.5430750644567,30.836,0.9958190123380692,0.17610925441799385,1574.3996834754944
1e-06,39,p4,"K_ads,2",188.11435127944605,558.532,-0.6631986147983535,0.17610925441799385,1574.3996834754944
1e-06,39,p5,A2,0.1000030437314546,0.7439,-0.8655692381617762,0.17610925441799385,1574.3996834754944
1e-06,39,p6,E2,138057.03168153996,40000.0,2.4514257920384988,0.17610925441799385,1574.3996834754944
1e-06,39,p7,"K_ads,3",26468.732665563854,17197.0,0.5391482622296827,0.17610925441799385,1574.3996834754944
1e-06,39,p8,"K_ads,4",149592.9838912989,124119.0,0.20523839131236077,0.17610925441799385,1574.3996834754944
1e-06,39,p9,Inhibition / adsorption,105850.15277522895,98084.0,0.07917858952763912,0.17610925441799385,1574.3996834754944
1e-07,39,p1,A1,23281.775696276556,15672.02,0.48556316902840574,0.1760887990251505,1576.39901804924
1e-07,39,p2,E1,9885.360370683298,3453.38,1.8625174092290155,0.1760887990251505,1576.39901804924
1e-07,39,p3,"K_ads,1",61.530647886050396,30.836,0.9954160035688935,0.1760887990251505,1576.39901804924
1e-07,39,p4,"K_ads,2",188.083681908868,558.532,-0.6632535254759476,0.1760887990251505,1576.39901804924
1e-07,39,p5,A2,0.10000304310516768,0.7439,-0.8655692390036729,0.1760887990251505,1576.39901804924
1e-07,39,p6,E2,138047.02659378535,40000.0,2.4511756648446337,0.1760887990251505,1576.39901804924
1e-07,39,p7,"K_ads,3",26459.654073377587,17197.0,0.5386203450239918,0.1760887990251505,1576.39901804924
1e-07,39,p8,"K_ads,4",149592.98440858425,124119.0,0.20523839548001716,0.1760887990251505,1576.39901804924
1e-07,39,p9,Inhibition / adsorption,105858.92052221323,98084.0,0.07926797971344184,0.1760887990251505,1576.39901804924
1e-05,40,p1,A1,24588.259586944,15672.02,0.5689272721030219,0.3094893750182448,1602.3059334754944
1e-05,40,p2,E1,9884.78779450308,3453.38,1.862351607556388,0.3094893750182448,1602.3059334754944
1e-05,40,p3,"K_ads,1",79.5739209270525,30.836,1.5805526309201097,0.3094893750182448,1602.3059334754944
1e-05,40,p4,"K_ads,2",130.98261681650874,558.532,-0.7654877127603992,0.3094893750182448,1602.3059334754944
1e-05,40,p5,A2,0.10000854561743693,0.7439,-0.8655618421596493,0.3094893750182448,1602.3059334754944
1e-05,40,p6,E2,149578.97272493583,40000.0,2.7394743181233956,0.3094893750182448,1602.3059334754944
1e-05,40,p7,"K_ads,3",88422.74149861182,17197.0,4.141753881410236,0.3094893750182448,1602.3059334754944
1e-05,40,p8,"K_ads,4",35594.56527597614,124119.0,-0.7132222683394472,0.3094893750182448,1602.3059334754944
1e-05,40,p9,Inhibition / adsorption,102644.14550893742,98084.0,0.046492246532945446,0.3094893750182448,1602.3059334754944
1e-06,40,p1,A1,23089.3449320086,15672.02,0.4732845499181726,0.17601838800089445,1603.9429500102997
1e-06,40,p2,E1,9884.589203754487,3453.38,1.862294101359968,0.17601838800089445,1603.9429500102997
1e-06,40,p3,"K_ads,1",61.37915095894062,30.836,0.9905030146238365,0.17601838800089445,1603.9429500102997
1e-06,40,p4,"K_ads,2",187.54143516723255,558.532,-0.6642243682237857,0.17601838800089445,1603.9429500102997
1e-06,40,p5,A2,0.10001056655727464,0.7439,-0.8655591254775177,0.17601838800089445,1603.9429500102997
1e-06,40,p6,E2,137990.50041720102,40000.0,2.4497625104300256,0.17601838800089445,1603.9429500102997
1e-06,40,p7,"K_ads,3",26448.5120264945,17197.0,0.537972438593621,0.17601838800089445,1603.9429500102997
1e-06,40,p8,"K_ads,4",149586.85240322907,124119.0,0.20518899123606438,0.17601838800089445,1603.9429500102997
1e-06,40,p9,Inhibition / adsorption,105800.11296020335,98084.0,0.07866841646143456,0.17601838800089445,1603.9429500102997
1e-07,40,p1,A1,23020.113253637966,15672.02,0.4688670160986245,0.17594699088877055,1620.2582144737244
1e-07,40,p2,E1,9884.589943347562,3453.38,1.862294315524953,0.17594699088877055,1620.2582144737244
1e-07,40,p3,"K_ads,1",61.32182229423146,30.836,0.9886438673703289,0.17594699088877055,1620.2582144737244
1e-07,40,p4,"K_ads,2",187.32053743700774,558.532,-0.664619865223465,0.17594699088877055,1620.2582144737244
1e-07,40,p5,A2,0.10001055930362436,0.7439,-0.8655591352283581,0.17594699088877055,1620.2582144737244
1e-07,40,p6,E2,137936.51778593386,40000.0,2.4484129446483465,0.17594699088877055,1620.2582144737244
1e-07,40,p7,"K_ads,3",26429.09084447191,17197.0,0.5368431031268192,0.17594699088877055,1620.2582144737244
1e-07,40,p8,"K_ads,4",149586.85705645836,124119.0,0.20518902872612868,0.17594699088877055,1620.2582144737244
1e-07,40,p9,Inhibition / adsorption,105787.3497134887,98084.0,0.07853829078635353,0.17594699088877055,1620.2582144737244
1e-05,41,p1,A1,23828.94152015974,15672.02,0.5204767171149437,0.30583123161210973,1639.628499031067
1e-05,41,p2,E1,9884.79646039959,3453.38,1.8623541169519686,0.30583123161210973,1639.628499031067
1e-05,41,p3,"K_ads,1",78.10675871749089,30.836,1.532973106676965,0.30583123161210973,1639.628499031067
1e-05,41,p4,"K_ads,2",133.34384963136753,558.532,-0.7612601433196888,0.30583123161210973,1639.628499031067
1e-05,41,p5,A2,0.1000084614677223,0.7439,-0.8655619552793086,0.30583123161210973,1639.628499031067
1e-05,41,p6,E2,149579.36155438723,40000.0,2.739484038859681,0.30583123161210973,1639.628499031067
1e-05,41,p7,"K_ads,3",87911.05977342189,17197.0,4.111999754225847,0.30583123161210973,1639.628499031067
1e-05,41,p8,"K_ads,4",37452.54951395553,124119.0,-0.6982528902589005,0.30583123161210973,1639.628499031067
1e-05,41,p9,Inhibition / adsorption,101757.7033849216,98084.0,0.037454665235120865,0.30583123161210973,1639.628499031067
1e-06,41,p1,A1,23598.000890005023,15672.02,0.5057408611018249,0.3065316578582124,1628.9240248203278
1e-06,41,p2,E1,9885.398743102109,3453.38,1.8625285207831481,0.3065316578582124,1628.9240248203278
1e-06,41,p3,"K_ads,1",78.04525240829767,30.836,1.5309784799681436,0.3065316578582124,1628.9240248203278
1e-06,41,p4,"K_ads,2",131.88040750568285,558.532,-0.7638803013870595,0.3065316578582124,1628.9240248203278
1e-06,41,p5,A2,0.10000265365027264,0.7439,-0.8655697625349206,0.3065316578582124,1628.9240248203278
1e-06,41,p6,E2,149591.62228557267,40000.0,2.7397905571393166,0.3065316578582124,1628.9240248203278
1e-06,41,p7,"K_ads,3",87963.04096740953,17197.0,4.1150224438803,0.3065316578582124,1628.9240248203278
1e-06,41,p8,"K_ads,4",37060.99753321439,124119.0,-0.7014075400767458,0.3065316578582124,1628.9240248203278
1e-06,41,p9,Inhibition / adsorption,101756.8535142059,98084.0,0.037446000511866334,0.3065316578582124,1628.9240248203278
1e-07,41,p1,A1,23660.293424028103,15672.02,0.5097156221104939,0.3065438774330815,1646.443369626999
1e-07,41,p2,E1,9885.398659542054,3453.38,1.862528496586548,0.3065438774330815,1646.443369626999
1e-07,41,p3,"K_ads,1",78.11099447136871,30.836,1.533110470598285,0.3065438774330815,1646.443369626999
1e-07,41,p4,"K_ads,2",131.99277923221803,558.532,-0.7636791101813002,0.3065438774330815,1646.443369626999
1e-07,41,p5,A2,0.10000265445255127,0.7439,-0.865569761456444,0.3065438774330815,1646.443369626999
1e-07,41,p6,E2,149591.62060332537,40000.0,2.739790515083134,0.3065438774330815,1646.443369626999
1e-07,41,p7,"K_ads,3",87966.89506430135,17197.0,4.115246558370725,0.3065438774330815,1646.443369626999
1e-07,41,p8,"K_ads,4",37056.78347033836,124119.0,-0.7014414918720071,0.3065438774330815,1646.443369626999
1e-07,41,p9,Inhibition / adsorption,101795.02220733657,98084.0,0.03783514342131819,0.3065438774330815,1646.443369626999
1e-05,42,p1,A1,22760.5072700034,15672.02,0.45230208167188396,0.1753133333617872,1103.9546313285828
1e-05,42,p2,E1,9884.587982123781,3453.38,1.8622937476106831,0.1753133333617872,1103.9546313285828
1e-05,42,p3,"K_ads,1",61.11322726101554,30.836,0.981879208101425,0.1753133333617872,1103.9546313285828
1e-05,42,p4,"K_ads,2",186.46978851961504,558.532,-0.6661430526458376,0.1753133333617872,1103.9546313285828
1e-05,42,p5,A2,0.10001057871079799,0.7439,-0.8655591091399408,0.1753133333617872,1103.9546313285828
1e-05,42,p6,E2,137441.70213049618,40000.0,2.4360425532624044,0.1753133333617872,1103.9546313285828
1e-05,42,p7,"K_ads,3",26252.013086921408,17197.0,0.5265460886736878,0.1753133333617872,1103.9546313285828
1e-05,42,p8,"K_ads,4",149586.8188438087,124119.0,0.205188720855056,0.1753133333617872,1103.9546313285828
1e-05,42,p9,Inhibition / adsorption,105824.69152782635,98084.0,0.07891900338308336,0.1753133333617872,1103.9546313285828
1e-06,42,p1,A1,22647.054898030805,15672.02,0.445062914546485,0.1753041874835022,1660.4385616779327
1e-06,42,p2,E1,9884.591989844077,3453.38,1.8622949081317657,0.1753041874835022,1660.4385616779327
1e-06,42,p3,"K_ads,1",61.014085438172515,30.836,0.9786640756963457,0.1753041874835022,1660.4385616779327
1e-06,42,p4,"K_ads,2",186.2740334291594,558.532,-0.6664935340693829,0.1753041874835022,1660.4385616779327
1e-06,42,p5,A2,0.1000105393384396,0.7439,-0.8655591620668912,0.1753041874835022,1660.4385616779327
1e-06,42,p6,E2,137448.11831551153,40000.0,2.4362029578877884,0.1753041874835022,1660.4385616779327
1e-06,42,p7,"K_ads,3",26244.35359575615,17197.0,0.526100691734381,0.1753041874835022,1660.4385616779327
1e-06,42,p8,"K_ads,4",149586.8560005924,124119.0,0.2051890202192445,0.1753041874835022,1660.4385616779327
1e-06,42,p9,Inhibition / adsorption,105865.47263309761,98084.0,0.07933478072975829,0.1753041874835022,1660.4385616779327
1e-07,42,p1,A1,22622.72885189648,15672.02,0.4435107185861479,0.1752735316252888,1693.0703699588776
1e-07,42,p2,E1,9884.592041407515,3453.38,1.8622949230630614,0.1752735316252888,1693.0703699588776
1e-07,42,p3,"K_ads,1",61.00245502928862,30.836,0.9782869058661506,0.1752735316252888,1693.0703699588776
1e-07,42,p4,"K_ads,2",186.16908565704122,558.532,-0.6666814333699032,0.1752735316252888,1693.0703699588776
1e-07,42,p5,A2,0.10001053886454554,0.7439,-0.8655591627039312,0.1752735316252888,1693.0703699588776
1e-07,42,p6,E2,137413.68700496826,40000.0,2.4353421751242066,0.1752735316252888,1693.0703699588776
1e-07,42,p7,"K_ads,3",26241.972413465854,17197.0,0.5259622267526809,0.1752735316252888,1693.0703699588776
1e-07,42,p8,"K_ads,4",149586.85639343847,124119.0,0.20518902338432046,0.1752735316252888,1693.0703699588776
1e-07,42,p9,Inhibition / adsorption,105850.61725283638,98084.0,0.07918332503605463,0.1752735316252888,1693.0703699588776
1e-05,43,p1,A1,22455.31665085269,15672.02,0.4328284835555779,0.1767650252081668,1505.0001304149628
1e-05,43,p2,E1,9884.596834547558,3453.38,1.862296311019221,0.1767650252081668,1505.0001304149628
1e-05,43,p3,"K_ads,1",61.046545096987,30.836,0.9797167303472242,0.1767650252081668,1505.0001304149628
1e-05,43,p4,"K_ads,2",184.7790208759659,558.532,-0.6691702160736254,0.1767650252081668,1505.0001304149628
1e-05,43,p5,A2,0.10001049240756311,0.7439,-0.8655592251545059,0.1767650252081668,1505.0001304149628
1e-05,43,p6,E2,138385.0210521183,40000.0,2.4596255263029576,0.1767650252081668,1505.0001304149628
1e-05,43,p7,"K_ads,3",26776.399335395214,17197.0,0.5570389797868939,0.1767650252081668,1505.0001304149628
1e-05,43,p8,"K_ads,4",149586.90143091403,124119.0,0.20518938624154265,0.1767650252081668,1505.0001304149628
1e-05,43,p9,Inhibition / adsorption,105355.01576557114,98084.0,0.07413049799734042,0.1767650252081668,1505.0001304149628
1e-06,43,p1,A1,22276.94010881483,15672.02,0.42144663603127286,0.17637043633929972,1495.4820401668549
1e-06,43,p2,E1,9884.598687612559,3453.38,1.862296847613804,0.17637043633929972,1495.4820401668549
1e-06,43,p3,"K_ads,1",60.817934072602505,30.836,0.9723029599365193,0.17637043633929972,1495.4820401668549
1e-06,43,p4,"K_ads,2",184.5295309141502,558.532,-0.669616904825238,0.17637043633929972,1495.4820401668549
1e-06,43,p5,A2,0.10001047451035788,0.7439,-0.865559249213123,0.17637043633929972,1495.4820401668549
1e-06,43,p6,E2,138162.66233760686,40000.0,2.4540665584401715,0.17637043633929972,1495.4820401668549
1e-06,43,p7,"K_ads,3",26627.29736826539,17197.0,0.5483687485180782,0.17637043633929972,1495.4820401668549
1e-06,43,p8,"K_ads,4",149586.91594332206,124119.0,0.2051895031648826,0.17637043633929972,1495.4820401668549
1e-06,43,p9,Inhibition / adsorption,105359.05745947479,98084.0,0.07417170445204915,0.17637043633929972,1495.4820401668549
1e-07,43,p1,A1,22965.167333029578,15672.02,0.4653610276805145,0.30411639143246,1722.0299236774445
1e-07,43,p2,E1,9884.806319427535,3453.38,1.862356971844261,0.30411639143246,1722.0299236774445
1e-07,43,p3,"K_ads,1",76.72738466573934,30.836,1.4882405197087605,0.30411639143246,1722.0299236774445
1e-07,43,p4,"K_ads,2",134.42775832217401,558.532,-0.759319504840951,0.30411639143246,1722.0299236774445
1e-07,43,p5,A2,0.10000836478206797,0.7439,-0.8655620852506144,0.30411639143246,1722.0299236774445
1e-07,43,p6,E2,149579.62834389159,40000.0,2.7394907085972897,0.30411639143246,1722.0299236774445
1e-07,43,p7,"K_ads,3",87925.70864236985,17197.0,4.112851581227531,0.30411639143246,1722.0299236774445
1e-07,43,p8,"K_ads,4",38511.22400235137,124119.0,-0.6897233783518126,0.30411639143246,1722.0299236774445
